,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
7589,641.0,город Екатеринбург,Кировский район,Первомайская,112А,56.846749,60.660516,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7590,641.0,город Екатеринбург,Кировский район,Мурзинская,2,56.907953,60.717939,город Екатеринбург<br>Район: Кировский район<br>Улица: Мурзинская
7592,641.0,город Екатеринбург,Кировский район,Фабричная,25,56.87694,60.734681,город Екатеринбург<br>Район: Кировский район<br>Улица: Фабричная
7593,641.0,город Екатеринбург,Кировский район,Фабричная,25,56.876645,60.734768,город Екатеринбург<br>Район: Кировский район<br>Улица: Фабричная
7594,641.0,город Екатеринбург,Кировский район,Изоплитная,,56.864031,60.727403,город Екатеринбург<br>Район: Кировский район<br>Улица: Изоплитная
7595,641.0,город Екатеринбург,Кировский район,Изоплитная,,56.864494,60.727232,город Екатеринбург<br>Район: Кировский район<br>Улица: Изоплитная
7596,641.0,город Екатеринбург,Кировский район,Рассветная,6/1,56.836278,60.691528,город Екатеринбург<br>Район: Кировский район<br>Улица: Рассветная
7598,641.0,город Екатеринбург,Кировский район,Сыромолотова,31,56.835573,60.69217,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7599,641.0,город Екатеринбург,Кировский район,Рассветная,5,56.836825,60.689003,город Екатеринбург<br>Район: Кировский район<br>Улица: Рассветная
7601,641.0,город Екатеринбург,Кировский район,Владимира Высоцкого,31,56.84349,60.688684,город Екатеринбург<br>Район: Кировский район<br>Улица: Владимира Высоцкого
7602,641.0,город Екатеринбург,Кировский район,Рассветная,10,56.840026,60.689965,город Екатеринбург<br>Район: Кировский район<br>Улица: Рассветная
7603,641.0,город Екатеринбург,Кировский район,Владимира Высоцкого,4/2,56.841079,60.675003,город Екатеринбург<br>Район: Кировский район<br>Улица: Владимира Высоцкого
7605,641.0,город Екатеринбург,Кировский район,Генеральская,3,56.840569,60.635369,город Екатеринбург<br>Район: Кировский район<br>Улица: Генеральская
7606,641.0,город Екатеринбург,Кировский район,Блюхера,99,56.865699,60.667849,город Екатеринбург<br>Район: Кировский район<br>Улица: Блюхера
7607,641.0,город Екатеринбург,Кировский район,Блюхера,97,56.86447,60.666655,город Екатеринбург<br>Район: Кировский район<br>Улица: Блюхера
7608,641.0,город Екатеринбург,Кировский район,Гагарина,6 А,56.847636,60.643001,город Екатеринбург<br>Район: Кировский район<br>Улица: Гагарина
7609,641.0,город Екатеринбург,Кировский район,40-летия Комсомола,38к1,56.824274,60.701255,город Екатеринбург<br>Район: Кировский район<br>Улица: 40-летия Комсомола
7611,641.0,город Екатеринбург,Кировский район,"Сибирский тракт (дублер), 5-й километр",1к1,56.823536,60.704689,"город Екатеринбург<br>Район: Кировский район<br>Улица: Сибирский тракт (дублер), 5-й километр"
7612,641.0,город Екатеринбург,Кировский район,40-летия Комсомола,38Л,56.824092,60.703051,город Екатеринбург<br>Район: Кировский район<br>Улица: 40-летия Комсомола
7613,641.0,город Екатеринбург,Кировский район,40-летия Комсомола,38М,56.825562,60.706279,город Екатеринбург<br>Район: Кировский район<br>Улица: 40-летия Комсомола
7614,641.0,город Екатеринбург,Кировский район,Владимира Высоцкого,1А,56.848427,60.670008,город Екатеринбург<br>Район: Кировский район<br>Улица: Владимира Высоцкого
7615,641.0,город Екатеринбург,Кировский район,40-летия Комсомола,12А,56.832767,60.692009,город Екатеринбург<br>Район: Кировский район<br>Улица: 40-летия Комсомола
7617,641.0,город Екатеринбург,Кировский район,Сыромолотова,28А,56.834071,60.689429,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7621,641.0,город Екатеринбург,Кировский район,Сиреневый бульвар,12,56.83057,60.681353,город Екатеринбург<br>Район: Кировский район<br>Улица: Сиреневый бульвар
7622,641.0,город Екатеринбург,Кировский район,Новгородцевой,52/1,56.82977,60.679899,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7624,641.0,город Екатеринбург,Кировский район,Новгородцевой,,56.82961,60.679402,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7626,641.0,город Екатеринбург,Кировский район,Новгородцевой,17,56.831638,60.677207,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7628,641.0,город Екатеринбург,Кировский район,Новгородцевой,13Б,56.833028,60.675042,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7630,641.0,город Екатеринбург,Кировский район,Владимира Высоцкого,10,56.838746,60.678179,город Екатеринбург<br>Район: Кировский район<br>Улица: Владимира Высоцкого
7632,641.0,город Екатеринбург,Кировский район,Новгородцевой,3А,56.839063,60.672632,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7634,641.0,город Екатеринбург,Кировский район,Блюхера,58,56.864652,60.671692,город Екатеринбург<br>Район: Кировский район<br>Улица: Блюхера
7635,641.0,город Екатеринбург,Кировский район,Толмачева,23,56.840899,60.608085,город Екатеринбург<br>Район: Кировский район<br>Улица: Толмачева
7637,641.0,город Екатеринбург,Кировский район,Уральская,63 Б,56.856695,60.634717,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7639,641.0,город Екатеринбург,Кировский район,В. Высоцкого,4 Б,56.841481,60.674848,город Екатеринбург<br>Район: Кировский район<br>Улица: В. Высоцкого
7642,641.0,город Екатеринбург,Кировский район,Коминтерна,16,56.837174,60.654399,город Екатеринбург<br>Район: Кировский район<br>Улица: Коминтерна
7644,641.0,город Екатеринбург,Кировский район,Вишневая,35,56.833735,60.645055,город Екатеринбург<br>Район: Кировский район<br>Улица: Вишневая
7645,641.0,город Екатеринбург,Кировский район,Маяковского,2,56.861315,60.615698,город Екатеринбург<br>Район: Кировский район<br>Улица: Маяковского
7646,641.0,город Екатеринбург,Кировский район,Вишневая,18А,56.83246,60.64658,город Екатеринбург<br>Район: Кировский район<br>Улица: Вишневая
7647,641.0,город Екатеринбург,Кировский район,В. Высоцкого,12,56.50292,60.40336,город Екатеринбург<br>Район: Кировский район<br>Улица: В. Высоцкого
7649,641.0,город Екатеринбург,Кировский район,Советская,6А,56.50571,60.37406,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7651,641.0,город Екатеринбург,Кировский район,Ирбитская,8,56.863163,60.654607,город Екатеринбург<br>Район: Кировский район<br>Улица: Ирбитская
7653,641.0,город Екатеринбург,Кировский район,Мамина Сибиряка,54,56.843939,60.615227,город Екатеринбург<br>Район: Кировский район<br>Улица: Мамина Сибиряка
7654,641.0,город Екатеринбург,Кировский район,Егоршинский подход,,56.854215,60.672765,город Екатеринбург<br>Район: Кировский район<br>Улица: Егоршинский подход
7655,641.0,город Екатеринбург,Кировский район,Комвузовская,3,56.854397,60.658566,город Екатеринбург<br>Район: Кировский район<br>Улица: Комвузовская
7656,641.0,город Екатеринбург,Кировский район,Малышева,117,56.840583,60.649665,город Екатеринбург<br>Район: Кировский район<br>Улица: Малышева
7658,641.0,город Екатеринбург,Кировский район,Студенческая,29,56.846572,60.663747,город Екатеринбург<br>Район: Кировский район<br>Улица: Студенческая
7659,641.0,город Екатеринбург,Кировский район,Первомайская,92,56.845505,60.651567,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7660,641.0,город Екатеринбург,Кировский район,Первомайская,70,56.843844,60.636312,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7661,641.0,город Екатеринбург,Кировский район,Шевченко,48,56.847638,60.611668,город Екатеринбург<br>Район: Кировский район<br>Улица: Шевченко
7662,641.0,город Екатеринбург,Кировский район,Пушкина,25,56.84151,60.607992,город Екатеринбург<br>Район: Кировский район<br>Улица: Пушкина
7663,641.0,город Екатеринбург,Кировский район,Горького,17/б,56.840809,60.605414,город Екатеринбург<br>Район: Кировский район<br>Улица: Горького
7664,641.0,город Екатеринбург,Кировский район,Мира,31,56.837598,60.653507,город Екатеринбург<br>Район: Кировский район<br>Улица: Мира
7667,641.0,город Екатеринбург,Кировский район,Июльская,20,56.860175,60.643547,город Екатеринбург<br>Район: Кировский район<br>Улица: Июльская
7668,641.0,город Екатеринбург,Кировский район,Советская,4,56.84906,60.62957,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7669,641.0,город Екатеринбург,Кировский район,Советская,10,56.850212,60.630418,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7670,641.0,город Екатеринбург,Кировский район,Новгородцевой,13а,56.834176,60.676736,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7672,641.0,город Екатеринбург,Кировский район,Уральская,76,56.852034,60.637413,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7673,641.0,город Екатеринбург,Кировский район,Советская,18,56.851905,60.634097,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7674,641.0,город Екатеринбург,Кировский район,Высоцкого,6б,56.8393,60.673736,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7676,641.0,город Екатеринбург,Кировский район,Новгородцевой,13а,56.834224,60.677197,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7678,641.0,город Екатеринбург,Кировский район,Комсомольская,45/12,56.845267,60.662363,город Екатеринбург<br>Район: Кировский район<br>Улица: Комсомольская
7679,641.0,город Екатеринбург,Кировский район,Сыромолотова,31,56.835671,60.691611,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7680,641.0,город Екатеринбург,Кировский район,Советская,2а,56.851668,60.625822,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7681,641.0,город Екатеринбург,Кировский район,Советская,7к2,56.85142,60.627818,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7682,641.0,город Екатеринбург,Кировский район,Советская,7к5,56.853385,60.626701,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7683,641.0,город Екатеринбург,Кировский район,Уральская,54,56.85816,60.627603,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7684,641.0,город Екатеринбург,Кировский район,Уральская,56а,56.857807,60.627775,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7685,641.0,город Екатеринбург,Кировский район,Кондукторская,6,56.856603,60.624716,город Екатеринбург<br>Район: Кировский район<br>Улица: Кондукторская
7688,641.0,город Екатеринбург,Кировский район,Советская,21,56.853391,60.633139,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7690,641.0,город Екатеринбург,Кировский район,Советская,13к2,56.852515,60.630446,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7691,641.0,город Екатеринбург,Кировский район,Маяковского,3,56.862494,60.617371,город Екатеринбург<br>Район: Кировский район<br>Улица: Маяковского
7692,641.0,город Екатеринбург,Кировский район,Уральская,8,56.86186,60.622766,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7693,641.0,город Екатеринбург,Кировский район,Уральская,55,56.859428,60.630427,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7694,641.0,город Екатеринбург,Кировский район,Уральская,25,56.860427,60.627203,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7695,641.0,город Екатеринбург,Кировский район,Советская,58,56.856942,60.645219,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7696,641.0,город Екатеринбург,Кировский район,Высоцкого,12б,56.841384,60.677183,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7697,641.0,город Екатеринбург,Кировский район,Академическая,11а,56.851775,60.648598,город Екатеринбург<br>Район: Кировский район<br>Улица: Академическая
7698,641.0,город Екатеринбург,Кировский район,Академическая,19а,56.85184,60.650915,город Екатеринбург<br>Район: Кировский район<br>Улица: Академическая
7699,641.0,город Екатеринбург,Кировский район,Академическая,23,56.85202,60.654211,город Екатеринбург<br>Район: Кировский район<br>Улица: Академическая
7700,641.0,город Екатеринбург,Кировский район,Первомайская,69,56.845017,60.634744,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7701,641.0,город Екатеринбург,Кировский район,Первомайская,79,56.846091,60.643449,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7702,641.0,город Екатеринбург,Кировский район,Новгородцевой,31а,56.828027,60.684053,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7703,641.0,город Екатеринбург,Кировский район,Первомайская,63,56.844665,60.630026,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7704,641.0,город Екатеринбург,Кировский район,Шарташская,9к2,56.846462,60.618997,город Екатеринбург<br>Район: Кировский район<br>Улица: Шарташская
7705,641.0,город Екатеринбург,Кировский район,Бажова,75,56.844363,60.625294,город Екатеринбург<br>Район: Кировский район<br>Улица: Бажова
7706,641.0,город Екатеринбург,Кировский район,Рассветная,7,56.837147,60.685977,город Екатеринбург<br>Район: Кировский район<br>Улица: Рассветная
7708,641.0,город Екатеринбург,Кировский район,Шарташская,10,56.844651,60.620299,город Екатеринбург<br>Район: Кировский район<br>Улица: Шарташская
7709,641.0,город Екатеринбург,Кировский район,Данилы Зверева,7,56.858782,60.652891,город Екатеринбург<br>Район: Кировский район<br>Улица: Данилы Зверева
7710,641.0,город Екатеринбург,Кировский район,Уральская,65,56.855751,60.636252,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7711,641.0,город Екатеринбург,Кировский район,Библиотечная,45,56.83277,60.660918,город Екатеринбург<br>Район: Кировский район<br>Улица: Библиотечная
7712,641.0,город Екатеринбург,Кировский район,Советская,52,56.855209,60.641228,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7713,641.0,город Екатеринбург,Кировский район,Первомайская,1/15,56.841886,60.606149,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7714,641.0,город Екатеринбург,Кировский район,Малышева,160,56.841362,60.664878,город Екатеринбург<br>Район: Кировский район<br>Улица: Малышева
7715,641.0,город Екатеринбург,Кировский район,Малышева,128,56.838886,60.648085,город Екатеринбург<br>Район: Кировский район<br>Улица: Малышева
7716,641.0,город Екатеринбург,Кировский район,Карла Либкнехта,23,56.839571,60.609784,город Екатеринбург<br>Район: Кировский район<br>Улица: Карла Либкнехта
7717,641.0,город Екатеринбург,Кировский район,Карла Либкнехта,23,56.83991,60.609952,город Екатеринбург<br>Район: Кировский район<br>Улица: Карла Либкнехта
7718,641.0,город Екатеринбург,Кировский район,Толмачева,18,56.84005,60.609796,город Екатеринбург<br>Район: Кировский район<br>Улица: Толмачева
7719,641.0,город Екатеринбург,Кировский район,Карла Либкнехта,33,56.841564,60.609936,город Екатеринбург<br>Район: Кировский район<br>Улица: Карла Либкнехта
7720,641.0,город Екатеринбург,Кировский район,Толмачева,21,56.84013,60.60852,город Екатеринбург<br>Район: Кировский район<br>Улица: Толмачева
7722,641.0,город Екатеринбург,Кировский район,Толмачева,39,56.839513,60.608753,город Екатеринбург<br>Район: Кировский район<br>Улица: Толмачева
7723,641.0,город Екатеринбург,Кировский район,Пушкина,24,56.840861,60.608163,город Екатеринбург<br>Район: Кировский район<br>Улица: Пушкина
7725,641.0,город Екатеринбург,Кировский район,Карла Либкнехта,43а,56.843368,60.609097,город Екатеринбург<br>Район: Кировский район<br>Улица: Карла Либкнехта
7726,641.0,город Екатеринбург,Кировский район,Толмачёва,30,56.842337,60.608548,город Екатеринбург<br>Район: Кировский район<br>Улица: Толмачёва
7727,641.0,город Екатеринбург,Кировский район,Первомайская,22,56.841732,60.612678,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7729,641.0,город Екатеринбург,Кировский район,Пушкина,28,56.841125,60.607969,город Екатеринбург<br>Район: Кировский район<br>Улица: Пушкина
7730,641.0,город Екатеринбург,Кировский район,Карла Либкнехта,44к9,56.846277,60.610555,город Екатеринбург<br>Район: Кировский район<br>Улица: Карла Либкнехта
7731,641.0,город Екатеринбург,Кировский район,Советская,41,56.856243,60.639475,город Екатеринбург<br>Район: Кировский район<br>Улица: Советская
7732,641.0,город Екатеринбург,Кировский район,Мира,34,56.839271,60.650498,город Екатеринбург<br>Район: Кировский район<br>Улица: Мира
7733,641.0,город Екатеринбург,Кировский район,Панельная,9а,56.834007,60.690734,город Екатеринбург<br>Район: Кировский район<br>Улица: Панельная
7736,641.0,город Екатеринбург,Кировский район,Сыромолотова,16,56.836162,60.676265,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7738,641.0,город Екатеринбург,Кировский район,Панельная,13,56.833001,60.690809,город Екатеринбург<br>Район: Кировский район<br>Улица: Панельная
7741,641.0,город Екатеринбург,Кировский район,Сиреневый бульвар,21,56.829074,60.683599,город Екатеринбург<br>Район: Кировский район<br>Улица: Сиреневый бульвар
7743,641.0,город Екатеринбург,Кировский район,Сиреневый бульвар,19,56.829556,60.685681,город Екатеринбург<br>Район: Кировский район<br>Улица: Сиреневый бульвар
7745,641.0,город Екатеринбург,Кировский район,Сиреневый бульвар,4к1,56.83358,60.682956,город Екатеринбург<br>Район: Кировский район<br>Улица: Сиреневый бульвар
7747,641.0,город ,Кировский район,Боровая,24,56.863035,60.650246,город <br>Район: Кировский район<br>Улица: Боровая
7748,641.0,город Екатеринбург,Кировский район,Высоцкого,30,56.84114,60.690061,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7750,641.0,город Екатеринбург,Кировский район,Сиреневый бульвар,8,56.830733,60.681582,город Екатеринбург<br>Район: Кировский район<br>Улица: Сиреневый бульвар
7751,641.0,город Екатеринбург,Кировский район,Новгородцевой,7,56.836116,60.672587,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7753,641.0,город Екатеринбург,Кировский район,Сыромолотова,25,56.835713,60.687947,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7755,641.0,город Екатеринбург,Кировский район,Новгородцевой,17,56.832438,60.678057,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7757,641.0,город Екатеринбург,Кировский район,Новгородцевой,3,56.838597,60.672282,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7758,641.0,город Екатеринбург,Кировский район,Рассветная,5,56.837269,60.68828,город Екатеринбург<br>Район: Кировский район<br>Улица: Рассветная
7760,641.0,город Екатеринбург,Кировский район,Рассветная,13,56.839991,60.688967,город Екатеринбург<br>Район: Кировский район<br>Улица: Рассветная
7762,641.0,город Екатеринбург,Кировский район,Высоцкого,40,56.841486,60.690826,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7764,641.0,город Екатеринбург,Кировский район,Сиреневый бульвар,14,56.830004,60.68239,город Екатеринбург<br>Район: Кировский район<br>Улица: Сиреневый бульвар
7765,641.0,город Екатеринбург,Кировский район,Новгородцевой,11,56.833558,60.673333,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7767,641.0,город Екатеринбург,Кировский район,Новгородцевой,41,56.82694,60.69039,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7769,641.0,город Екатеринбург,Кировский район,Новгородцевой,11б,56.832691,60.673407,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7771,641.0,город Екатеринбург,Кировский район,Сыромолотова,26к2,56.833526,60.687466,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7773,641.0,город Екатеринбург,Кировский район,Данилы Зверева,28,56.869369,60.653916,город Екатеринбург<br>Район: Кировский район<br>Улица: Данилы Зверева
7775,641.0,город Екатеринбург,Кировский район,Владивостокская,7,56.866224,60.660322,город Екатеринбург<br>Район: Кировский район<br>Улица: Владивостокская
7776,641.0,город Екатеринбург,Кировский район,Александровская,2,56.868591,60.655122,город Екатеринбург<br>Район: Кировский район<br>Улица: Александровская
7777,641.0,город Екатеринбург,Кировский район,Сыромолотова,14а,56.835974,60.678367,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7779,641.0,город Екатеринбург,Кировский район,Сыромолотова,14,56.837209,60.677852,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7781,641.0,город Екатеринбург,Кировский район,Высоцкого,10,56.840091,60.676157,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7783,641.0,город Екатеринбург,Кировский район,Проезжая,98,56.874352,60.690092,город Екатеринбург<br>Район: Кировский район<br>Улица: Проезжая
7785,641.0,город Екатеринбург,Кировский район,Высоцкого,11,56.842516,60.675972,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7786,641.0,город Екатеринбург,Кировский район,Высоцкого,51,56.84476,60.7005,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7788,641.0,город Екатеринбург,Кировский район,Высоцкого,29,56.843449,60.687418,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7789,641.0,город Екатеринбург,Кировский район,Высоцкого,31,56.843538,60.68847,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7790,641.0,город Екатеринбург,Кировский район,Пески,28,56.848728,60.71443,город Екатеринбург<br>Район: Кировский район<br>Улица: Пески
7791,641.0,город Екатеринбург,Кировский район,Пески,26,56.848301,60.711807,город Екатеринбург<br>Район: Кировский район<br>Улица: Пески
7792,641.0,город Екатеринбург,Кировский район,Пески,,56.848134,60.710237,город Екатеринбург<br>Район: Кировский район<br>Улица: Пески
7793,641.0,город Екатеринбург,Кировский район,Пески,11Б,56.846486,60.705131,город Екатеринбург<br>Район: Кировский район<br>Улица: Пески
7794,641.0,город Екатеринбург,Кировский район,Приисковая,11,56.877664,60.693675,город Екатеринбург<br>Район: Кировский район<br>Улица: Приисковая
7795,641.0,город Екатеринбург,Кировский район,Сыромолотова,17,56.836239,60.683402,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7797,641.0,город Екатеринбург,Кировский район,Сыромолотова,21а,56.837627,60.684196,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7799,641.0,город Екатеринбург,Кировский район,Искровцев,10,56.875722,60.689293,город Екатеринбург<br>Район: Кировский район<br>Улица: Искровцев
7800,641.0,город Екатеринбург,Кировский район,Малышева,129,56.842037,60.660181,город Екатеринбург<br>Район: Кировский район<br>Улица: Малышева
7801,641.0,город Екатеринбург,Кировский район,Мамина-Сибиряка,97,56.845928,60.616994,город Екатеринбург<br>Район: Кировский район<br>Улица: Мамина-Сибиряка
7804,641.0,город Екатеринбург,Кировский район,Курьинский переулок,3,56.846041,60.659224,город Екатеринбург<br>Район: Кировский район<br>Улица: Курьинский переулок
7806,641.0,город Екатеринбург,Кировский район,Луначаркого,130,56.841031,60.618641,город Екатеринбург<br>Район: Кировский район<br>Улица: Луначаркого
7808,641.0,город Екатеринбург,Кировский район,Мамина Сибиряка,70,56.841344,60.616056,город Екатеринбург<br>Район: Кировский район<br>Улица: Мамина Сибиряка
7809,641.0,город Екатеринбург,Кировский район,Гагарина,18А,56.841888,60.644134,город Екатеринбург<br>Район: Кировский район<br>Улица: Гагарина
7810,641.0,город Екатеринбург,Кировский район,Первомайская,80,56.844834,60.642582,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7811,641.0,город Екатеринбург,Кировский район,Бережная,16,56.904938,60.71775,город Екатеринбург<br>Район: Кировский район<br>Улица: Бережная
7812,641.0,город Екатеринбург,Кировский район,Мурзинская,28,56.904898,60.721621,город Екатеринбург<br>Район: Кировский район<br>Улица: Мурзинская
7813,641.0,город Екатеринбург,Кировский район,Мурзинская,26,56.905512,60.722895,город Екатеринбург<br>Район: Кировский район<br>Улица: Мурзинская
7814,641.0,город Екатеринбург,Кировский район,Мурзинская,8,56.908299,60.719968,город Екатеринбург<br>Район: Кировский район<br>Улица: Мурзинская
7815,641.0,город Екатеринбург,Кировский район,Фабричная,44,56.878136,60.736354,город Екатеринбург<br>Район: Кировский район<br>Улица: Фабричная
7816,641.0,город Екатеринбург,Кировский район,Изоплитная,6,56.868811,60.734143,город Екатеринбург<br>Район: Кировский район<br>Улица: Изоплитная
7817,641.0,город Екатеринбург,Кировский район,Изоплитная,9,56.868509,60.736541,город Екатеринбург<br>Район: Кировский район<br>Улица: Изоплитная
7818,641.0,город Екатеринбург,Кировский район,Фабричная,13,56.874299,60.733521,город Екатеринбург<br>Район: Кировский район<br>Улица: Фабричная
7820,641.0,город Екатеринбург,Кировский район,Фабричная,19,56.875539,60.734235,город Екатеринбург<br>Район: Кировский район<br>Улица: Фабричная
7821,641.0,город Екатеринбург,Кировский район,Фабричная,23,56.876248,60.734229,город Екатеринбург<br>Район: Кировский район<br>Улица: Фабричная
7822,641.0,город Екатеринбург,Кировский район,Фабричная,21,56.87598,60.734063,город Екатеринбург<br>Район: Кировский район<br>Улица: Фабричная
7824,641.0,город Екатеринбург,Кировский район,Курьинский переулок,10А,56.844901,60.661183,город Екатеринбург<br>Район: Кировский район<br>Улица: Курьинский переулок
7826,641.0,город Екатеринбург,Кировский район,Генеральская,6,56.840125,60.637473,город Екатеринбург<br>Район: Кировский район<br>Улица: Генеральская
7827,641.0,город Екатеринбург,Кировский район,Первомайская,76,56.843927,60.640274,город Екатеринбург<br>Район: Кировский район<br>Улица: Первомайская
7829,641.0,город Екатеринбург,Кировский район,Чебышева,4,56.840284,60.634608,город Екатеринбург<br>Район: Кировский район<br>Улица: Чебышева
7830,641.0,город Екатеринбург,Кировский район,Чебышева,6,56.840507,60.634436,город Екатеринбург<br>Район: Кировский район<br>Улица: Чебышева
7831,641.0,город Екатеринбург,Кировский район,Искровцев,25,56.876501,60.683082,город Екатеринбург<br>Район: Кировский район<br>Улица: Искровцев
7833,641.0,город Екатеринбург,Кировский район,Норильская,60,56.882464,60.691095,город Екатеринбург<br>Район: Кировский район<br>Улица: Норильская
7834,641.0,город Екатеринбург,Кировский район,40 летия Комсомола,31,56.830773,60.695335,город Екатеринбург<br>Район: Кировский район<br>Улица: 40 летия Комсомола
7836,641.0,город Екатеринбург,Кировский район,Сиреневый бульвар,11,56.831114,60.686762,город Екатеринбург<br>Район: Кировский район<br>Улица: Сиреневый бульвар
7838,641.0,город Екатеринбург,Кировский район,40 лет ВЛКСМ,29,56.833265,60.69525,город Екатеринбург<br>Район: Кировский район<br>Улица: 40 лет ВЛКСМ
7840,641.0,город Екатеринбург,Кировский район,Проезжая,167,56.882914,60.694702,город Екатеринбург<br>Район: Кировский район<br>Улица: Проезжая
7841,641.0,город Екатеринбург,Кировский район,Проезжая,173,56.883368,60.695341,город Екатеринбург<br>Район: Кировский район<br>Улица: Проезжая
7842,641.0,город Екатеринбург,Кировский район,Академическая,30,56.851525,60.659155,город Екатеринбург<br>Район: Кировский район<br>Улица: Академическая
7843,641.0,город Екатеринбург,Кировский район,Студенческая,15,56.849468,60.662689,город Екатеринбург<br>Район: Кировский район<br>Улица: Студенческая
7845,641.0,город Екатеринбург,Кировский район,Новгородцевой,35,56.827541,60.68757,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7847,641.0,город Екатеринбург,Кировский район,Новгородцевой,13,56.833824,60.674257,город Екатеринбург<br>Район: Кировский район<br>Улица: Новгородцевой
7849,641.0,город Екатеринбург,Кировский район,Сыромолотова,20,56.833774,60.678945,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7851,641.0,город Екатеринбург,Кировский район,Сыромолотова,7,56.839426,60.680888,город Екатеринбург<br>Район: Кировский район<br>Улица: Сыромолотова
7853,641.0,город Екатеринбург,Кировский район,В.Высоцкого,6,56.839076,60.677158,город Екатеринбург<br>Район: Кировский район<br>Улица: В.Высоцкого
7854,641.0,город Екатеринбург,Кировский район,Высоцкого,2а,56.839886,60.671343,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
7856,641.0,город Екатеринбург,Кировский район,Уральская,59,56.857394,60.633261,город Екатеринбург<br>Район: Кировский район<br>Улица: Уральская
7857,641.0,город Екатеринбург,Кировский район,Высоцкого,12,56.841257,60.675421,город Екатеринбург<br>Район: Кировский район<br>Улица: Высоцкого
