,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
14039,641.0,город Екатеринбург,Октябрьский район,Новая,9,56.789211,60.779869,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Новая
14040,641.0,город Екатеринбург,Октябрьский район,Белоярская,,56.788507,60.774574,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белоярская
14041,641.0,город Екатеринбург,Октябрьский район,Новая,3,56.788009,60.777782,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Новая
14042,641.0,город Екатеринбург,Октябрьский район,Реактивная,66,56.773752,60.818653,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Реактивная
14043,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,14,56.765322,60.824434,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14044,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,14,56.764568,60.825032,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14045,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,10А,56.766464,60.822337,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14046,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,12Б,56.765767,60.822581,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14047,641.0,город Екатеринбург,Октябрьский район,Тюменский тракт 15 км,1а,56.799924,60.78355,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Тюменский тракт 15 км
14048,641.0,город Екатеринбург,Октябрьский район,Реактивная,33,56.774586,60.816253,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Реактивная
14049,641.0,город Екатеринбург,Октябрьский район,Реактивная,176,56.773665,60.839299,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Реактивная
14050,641.0,город Екатеринбург,Октябрьский район,Юности,19,56.772808,60.844948,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Юности
14051,641.0,город Екатеринбург,Октябрьский район,Аграрная,127,56.775263,60.846604,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Аграрная
14052,641.0,город Екатеринбург,Октябрьский район,Великорусов,35,56.772516,60.845676,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Великорусов
14053,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт 21 км,3,56.772064,60.863522,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт 21 км
14054,641.0,город Екатеринбург,Октябрьский район,Сибирский Тракт 21-й Километр,1,56.771788,60.866921,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский Тракт 21-й Километр
14055,641.0,город Екатеринбург,Октябрьский район,Механизаторов,58,56.777267,60.895039,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Механизаторов
14057,641.0,город Екатеринбург,Октябрьский район,Механизаторов,54,56.777331,60.894497,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Механизаторов
14059,641.0,город Екатеринбург,Октябрьский район,Специалистов,1а,56.785758,60.899911,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Специалистов
14060,641.0,город Екатеринбург,Октябрьский район,Овощная,1к,56.790729,60.880898,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Овощная
14061,641.0,город Екатеринбург,Октябрьский район,Главная,21,56.778603,60.880639,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Главная
14062,641.0,город Екатеринбург,Октябрьский район,Сибирский Тракт 21-й Километр,5,56.770913,60.871779,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский Тракт 21-й Километр
14063,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,15Г,56.764372,60.826644,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14064,641.0,город Екатеринбург,Октябрьский район,Реактивная,19,56.774925,60.809156,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Реактивная
14065,641.0,город Екатеринбург,Октябрьский район,Трактовая,9к2,56.779566,60.799855,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трактовая
14067,641.0,город Екатеринбург,Октябрьский район,Трактовая,7,56.779372,60.797617,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трактовая
14069,641.0,город Екатеринбург,Октябрьский район,Опытная,17А,56.786528,60.797719,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Опытная
14071,641.0,город Екатеринбург,Октябрьский район,Опытная,17,56.785912,60.798824,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Опытная
14073,641.0,город Екатеринбург,Октябрьский район,Трактовая,7,56.778399,60.799623,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трактовая
14074,641.0,город Екатеринбург,Октябрьский район,Трактовая,10,56.776548,60.800924,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трактовая
14077,641.0,город Екатеринбург,Октябрьский район,"Парк ""им. Лесоводов России""",,56.811218,60.674065,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Парк ""им. Лесоводов России"""
14078,641.0,город Екатеринбург,Октябрьский район,Летняя,5,56.811755,60.722843,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Летняя
14079,641.0,город Екатеринбург,Октябрьский район,Кустовский переулок,14,56.814573,60.720555,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Кустовский переулок
14080,641.0,город Екатеринбург,Октябрьский район,Кустовой переулок,16,56.814882,60.727155,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Кустовой переулок
14081,641.0,город Екатеринбург,Октябрьский район,Кустовский переулок,14б,56.815277,60.720921,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Кустовский переулок
14082,641.0,город Екатеринбург,Октябрьский район,Кустовой переулок,14Б,56.816353,60.719663,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Кустовой переулок
14083,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,1А,56.769299,60.811379,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14084,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,1А,56.768467,60.812666,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14085,641.0,город Екатеринбург,Октябрьский район,Проезд Горнистов,1,56.76965,60.814403,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Проезд Горнистов
14086,641.0,город Екатеринбург,Октябрьский район,Боковой переулок,27а,56.770574,60.819753,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Боковой переулок
14087,641.0,город Екатеринбург,Октябрьский район,Испытателей,25,56.769527,60.819009,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Испытателей
14088,641.0,город Екатеринбург,Октябрьский район,Испытателей,,56.768615,60.819509,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Испытателей
14089,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,27,56.762642,60.822677,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14090,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,16,56.762589,60.821754,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14091,641.0,город Екатеринбург,Октябрьский район,Новокольцовская,5,56.762076,60.825994,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Новокольцовская
14092,641.0,город Екатеринбург,Октябрьский район,Кольцово ст.,3,56.762177,60.820476,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Кольцово ст.
14093,641.0,город Екатеринбург,Октябрьский район,Машинная,33Б,56.805925,60.632568,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Машинная
14095,641.0,город Екатеринбург,Октябрьский район,Бахчиванджи,15,56.755588,60.820165,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бахчиванджи
14096,641.0,город Екатеринбург,Октябрьский район,Ракетная,11,56.759244,60.812929,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ракетная
14098,641.0,город Екатеринбург,Октябрьский район,Утренний переулок,7,56.758642,60.812997,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Утренний переулок
14100,641.0,город Екатеринбург,Октябрьский район,Утренний переулок,3,56.757686,60.813217,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Утренний переулок
14102,641.0,город Екатеринбург,Октябрьский район,Утренний переулок,1,56.757315,60.812069,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Утренний переулок
14104,641.0,город Екатеринбург,Октябрьский район,Авиаторов,14,56.75852,60.810101,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Авиаторов
14107,641.0,город Екатеринбург,Октябрьский район,Утренний переулок,1А,56.756204,60.810477,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Утренний переулок
14109,641.0,город Екатеринбург,Октябрьский район,Саввы Белых,11,56.802856,60.632717,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Саввы Белых
14112,641.0,город Екатеринбург,Октябрьский район,Пер. Утренний,1г,56.755746,60.80797,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Пер. Утренний
14114,641.0,город Екатеринбург,Октябрьский район,Саввы Белых,7,56.801788,60.632115,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Саввы Белых
14115,641.0,город Екатеринбург,Октябрьский район,Утренний переулок,2,56.753854,60.810599,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Утренний переулок
14116,641.0,город Екатеринбург,Октябрьский район,Спутников,6,56.756775,60.812874,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Спутников
14118,641.0,город Екатеринбург,Октябрьский район,Спутников,7,56.755835,60.812969,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Спутников
14119,641.0,город Екатеринбург,Октябрьский район,Спутников,1А,56.755466,60.815852,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Спутников
14120,641.0,город Екатеринбург,Октябрьский район,Бахчиванджи,22а,56.756628,60.817807,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бахчиванджи
14122,641.0,город Екатеринбург,Октябрьский район,Саввы Белых,2Б,56.800384,60.631331,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Саввы Белых
14123,641.0,город Екатеринбург,Октябрьский район,Белинского,173а,56.798893,60.634202,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14125,641.0,город Екатеринбург,Октябрьский район,Белинского,112А,56.818699,60.61892,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14126,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,36,56.817173,60.66766,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14128,641.0,город Екатеринбург,Октябрьский район,​Уфимская,1А,56.805154,60.72168,город Екатеринбург<br>Район: Октябрьский район<br>Улица: ​Уфимская
14129,641.0,город Екатеринбург,Октябрьский район,Климовская,2,56.812389,60.703821,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Климовская
14130,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,,56.815852,60.673308,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14131,641.0,город Екатеринбург,Октябрьский район,Розы Люксембург,67А,56.824577,60.615304,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Розы Люксембург
14136,641.0,город Екатеринбург,Октябрьский район,Красноармейская,78а,56.829543,60.618391,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Красноармейская
14138,641.0,город Екатеринбург,Октябрьский район,Энгельса,27,56.834449,60.621454,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Энгельса
14142,641.0,город Екатеринбург,Октябрьский район,Луначарского,180,56.835476,60.620868,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14144,641.0,город Екатеринбург,Октябрьский район,Малышева,100,56.835593,60.624194,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Малышева
14151,641.0,город Екатеринбург,Октябрьский район,Мичурина,132,56.833939,60.630194,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мичурина
14152,641.0,город Екатеринбург,Октябрьский район,Карла Маркса,43А,56.833688,60.630236,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Карла Маркса
14155,641.0,город Екатеринбург,Октябрьский район,Малышева,114,56.836628,60.630455,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Малышева
14162,641.0,город Екатеринбург,Октябрьский район,Карла Маркса,43,56.83291,60.632188,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Карла Маркса
14169,641.0,город Екатеринбург,Октябрьский район,Ст. Путевка,,56.812679,60.694212,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ст. Путевка
14171,641.0,город Екатеринбург,Октябрьский район,Тверитина,42/3,56.82235,60.621713,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Тверитина
14180,641.0,город Екатеринбург,Октябрьский район,Мичурина,152,56.831518,60.631736,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мичурина
14186,641.0,город Екатеринбург,Октябрьский район,Мичурина,152,56.831479,60.631968,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мичурина
14192,641.0,город Екатеринбург,Октябрьский район,Ткачей,14А,56.818409,60.633422,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ткачей
14194,641.0,город Екатеринбург,Октябрьский район,Луначарского,240к1,56.819949,60.626199,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14195,641.0,город Екатеринбург,Октябрьский район,Луначарского,240к12,56.819901,60.626022,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14196,641.0,город Екатеринбург,Октябрьский район,Луначарского,240к1,56.81997,60.626394,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14197,641.0,город Екатеринбург,Октябрьский район,Тверитина,34к8,56.823973,60.625504,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Тверитина
14198,641.0,город Екатеринбург,Октябрьский район,Куйбышева,151Б,56.829697,60.64667,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14199,641.0,город Екатеринбург,Октябрьский район,Ст. Кольцово,,56.76042,60.819571,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ст. Кольцово
14200,641.0,город Екатеринбург,Октябрьский район,Яламова,2,56.817324,60.639336,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Яламова
14201,641.0,город Екатеринбург,Октябрьский район,Ткачей,18,56.817909,60.630947,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ткачей
14202,641.0,город Екатеринбург,Октябрьский район,Куйбышева,173,56.828482,60.651773,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14203,641.0,город Екатеринбург,Октябрьский район,Большакова,13А,56.819849,60.633445,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14208,641.0,город Екатеринбург,Октябрьский район,Ткачей,10,56.818168,60.635036,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ткачей
14209,641.0,город Екатеринбург,Октябрьский район,Вишневая,30А,56.831048,60.65177,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Вишневая
14210,641.0,город Екатеринбург,Октябрьский район,Вишневая,39А,56.834149,60.637751,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Вишневая
14211,641.0,город Екатеринбург,Октябрьский район,Мамина-Сибиряка,96,56.836738,60.617842,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мамина-Сибиряка
14212,641.0,город Екатеринбург,Октябрьский район,Мичурина,210,56.822612,60.635491,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мичурина
14214,641.0,город Екатеринбург,Октябрьский район,Луначарского,240/1,56.82002,60.62706,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14215,641.0,город Екатеринбург,Октябрьский район,Ракетная,20,56.761133,60.810976,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ракетная
14216,641.0,город Екатеринбург,Октябрьский район,Летняя,11,56.81138,60.727522,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Летняя
14217,641.0,город Екатеринбург,Октябрьский район,Народной Воли,63,56.826639,60.611499,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Народной Воли
14220,641.0,город Екатеринбург,Октябрьский район,Розы Люксембург,1,56.834553,60.612973,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Розы Люксембург
14221,641.0,город Екатеринбург,Октябрьский район,пер. Базовый,56,56.804345,60.647278,город Екатеринбург<br>Район: Октябрьский район<br>Улица: пер. Базовый
14223,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,2/25,56.825274,60.63955,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14228,641.0,город Екатеринбург,Октябрьский район,Лагерная,5,56.807769,60.714549,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Лагерная
14229,641.0,город Екатеринбург,Октябрьский район,Сухой переулок,4А,56.809059,60.713896,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сухой переулок
14230,641.0,город Екатеринбург,Октябрьский район,Лагерная,3,56.808225,60.713025,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Лагерная
14231,641.0,город Екатеринбург,Октябрьский район,Испытателей,22,56.766176,60.818608,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Испытателей
14232,641.0,город Екатеринбург,Октябрьский район,Лагерная,1,56.808743,60.711535,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Лагерная
14233,641.0,город Екатеринбург,Октябрьский район,Волчанский переулок,11,56.80699,60.710183,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Волчанский переулок
14234,641.0,город Екатеринбург,Октябрьский район,Волчанский переулок,8,56.807837,60.708896,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Волчанский переулок
14243,641.0,город Екатеринбург,Октябрьский район,Волчанский переулок,2А,56.80939,60.709358,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Волчанский переулок
14245,641.0,город Екатеринбург,Октябрьский район,Загородный переулок,1,56.80844,60.707888,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Загородный переулок
14248,641.0,город Екатеринбург,Октябрьский район,Лагерная,14к1,56.807237,60.717564,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Лагерная
14249,641.0,город Екатеринбург,Октябрьский район,Р-351Дублер сибирского тракта 7 километр,1,56.820745,60.714845,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Р-351Дублер сибирского тракта 7 километр
14250,641.0,город Екатеринбург,Октябрьский район,"Р-351Дублер сибирского тракта, 6километр",1,56.82178,60.705311,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Р-351Дублер сибирского тракта, 6километр"
14251,641.0,город Екатеринбург,Октябрьский район,МОПРа,45А,56.803387,60.723271,город Екатеринбург<br>Район: Октябрьский район<br>Улица: МОПРа
14252,641.0,город Екатеринбург,Октябрьский район,Курганская,1,56.806789,60.720213,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Курганская
14254,641.0,город Екатеринбург,Октябрьский район,Куйбышева,44,56.827123,60.6152,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14255,641.0,город Екатеринбург,Октябрьский район,Куйбышева,95,56.829969,60.622185,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14256,641.0,город Екатеринбург,Октябрьский район,Куйбышева,99,56.829652,60.62388,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14257,641.0,город Екатеринбург,Октябрьский район,Хрустальная,35,56.826725,60.665714,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Хрустальная
14259,641.0,город Екатеринбург,Октябрьский район,Декабристов,16/18б,56.825532,60.623799,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Декабристов
14264,641.0,город Екатеринбург,Октябрьский район,Белинского,84,56.824694,60.616745,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14266,641.0,город Екатеринбург,Октябрьский район,Розы Люксембург,59а,56.826688,60.614474,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Розы Люксембург
14268,641.0,город Екатеринбург,Октябрьский район,Белинского,78,56.825651,60.616775,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14271,641.0,город Екатеринбург,Октябрьский район,Розы Люксембург,64,56.823803,60.613405,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Розы Люксембург
14272,641.0,город Екатеринбург,Октябрьский район,Мамина-Сибиряка,170,56.823863,60.622678,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мамина-Сибиряка
14273,641.0,город Екатеринбург,Октябрьский район,Белинского,163,56.806678,60.625964,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14275,641.0,город Екатеринбург,Октябрьский район,Куйбышева,48,56.828043,60.618296,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14276,641.0,город Екатеринбург,Октябрьский район,Белинского,71Б,56.824993,60.619728,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14277,641.0,город Екатеринбург,Октябрьский район,Декабристов,32,56.824159,60.615609,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Декабристов
14278,641.0,город Екатеринбург,Октябрьский район,Декабристов,51,56.823332,60.620337,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Декабристов
14281,641.0,город Екатеринбург,Октябрьский район,Красноармейская,92,56.82244,60.621544,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Красноармейская
14283,641.0,город Екатеринбург,Октябрьский район,Белинского,76,56.826043,60.616496,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14284,641.0,город Екатеринбург,Октябрьский район,Куйбышева,102а,56.82635,60.649909,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14287,641.0,город Екатеринбург,Октябрьский район,Белинского,55,56.830334,60.616971,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14288,641.0,город Екатеринбург,Октябрьский район,Машинная,40,56.806852,60.629254,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Машинная
14294,641.0,город Екатеринбург,Октябрьский район,Белинского,163,56.8053,60.626604,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14296,641.0,город Екатеринбург,Октябрьский район,Вечерний переулок,2,56.756756,60.816721,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Вечерний переулок
14298,641.0,город Екатеринбург,Октябрьский район,Бахчиванджи,14,56.759891,60.818511,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бахчиванджи
14304,641.0,город Екатеринбург,Октябрьский район,Машинная,33а,56.806714,60.634288,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Машинная
14305,641.0,город Екатеринбург,Октябрьский район,Луганская,1,56.805133,60.63335,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луганская
14306,641.0,город Екатеринбург,Октябрьский район,Машинная,29ж,56.807583,60.632485,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Машинная
14307,641.0,город Екатеринбург,Октябрьский район,Машинная,33,56.806109,60.632668,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Машинная
14308,641.0,город Екатеринбург,Октябрьский район,Машинная,33,56.806216,60.632704,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Машинная
14309,641.0,город Екатеринбург,Октябрьский район,Щорса,23а,56.809096,60.625078,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Щорса
14311,641.0,город Екатеринбург,Октябрьский район,Цвиллинга,48,56.808593,60.626047,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Цвиллинга
14313,641.0,город Екатеринбург,Октябрьский район,Машинная,42б,56.80519,60.630033,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Машинная
14316,641.0,город Екатеринбург,Октябрьский район,Переходный переулок,5к1,56.804139,60.627938,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Переходный переулок
14317,641.0,город Екатеринбург,Октябрьский район,Белинского,86,56.82189,60.617616,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14318,641.0,город ,Октябрьский район,Бахчиванджи,1д,56.758398,60.82324,город <br>Район: Октябрьский район<br>Улица: Бахчиванджи
14320,641.0,город Екатеринбург,Октябрьский район,Куйбышева,40Б,56.827219,60.610657,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14323,641.0,город Екатеринбург,Октябрьский район,Белинского,86,56.823131,60.616981,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14325,641.0,город Екатеринбург,Октябрьский район,Хвойная,91,56.790008,60.769463,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Хвойная
14326,641.0,город Екатеринбург,Октябрьский район,Прибалтийская,11,56.787983,60.782005,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Прибалтийская
14328,641.0,город Екатеринбург,Октябрьский район,Розы Люксембург,52б,56.827509,60.611978,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Розы Люксембург
14329,641.0,город Екатеринбург,Октябрьский район,Розы Люксембург,63,56.825771,60.614391,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Розы Люксембург
14331,641.0,город Екатеринбург,Октябрьский район,Новая,3,56.787506,60.777494,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Новая
14332,641.0,город Екатеринбург,Октябрьский район,Прибалтийская,27,56.79099,60.774737,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Прибалтийская
14334,641.0,город Екатеринбург,Октябрьский район,Белоярская,3,56.788914,60.774352,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белоярская
14336,641.0,город Екатеринбург,Октябрьский район,Латвийская,25,56.789076,60.773655,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14338,641.0,город Екатеринбург,Октябрьский район,Латвийская,33,56.789297,60.772761,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14340,641.0,город Екатеринбург,Октябрьский район,Прибалтийская,62,56.789229,60.769902,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Прибалтийская
14341,641.0,город Екатеринбург,Октябрьский район,Хвойная,93,56.789259,60.769537,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Хвойная
14342,641.0,город Екатеринбург,Октябрьский район,Латвийская,44,56.795731,60.771514,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14344,641.0,город Екатеринбург,Октябрьский район,Куйбышева,42,56.827831,60.612521,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14345,641.0,город Екатеринбург,Октябрьский район,Латвийская,49,56.796708,60.764712,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14349,641.0,город Екатеринбург,Октябрьский район,Карельская,47,56.791561,60.777419,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Карельская
14351,641.0,город Екатеринбург,Октябрьский район,Бессарабская,10а,56.788302,60.784186,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бессарабская
14352,641.0,город Екатеринбург,Октябрьский район,Эстонская,2б,56.787389,60.783483,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Эстонская
14357,641.0,город Екатеринбург,Октябрьский район,Латвийская,18,56.789473,60.778363,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14358,641.0,город Екатеринбург,Октябрьский район,Механизаторов,1,56.782278,60.883759,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Механизаторов
14359,641.0,город Екатеринбург,Октябрьский район,Куйбышева,96,56.826946,60.64592,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14368,641.0,город Екатеринбург,Октябрьский район,Латвийская,19,56.788307,60.775163,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14369,641.0,город Екатеринбург,Октябрьский район,Белоярская,20,56.793494,60.774564,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белоярская
