,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
11492,641.0,город Екатеринбург,Ленинский район,Пушкина,5В,56.836139,60.607836,город Екатеринбург<br>Район: Ленинский район<br>Улица: Пушкина
11494,641.0,город Екатеринбург,Ленинский район,Малышева,37,56.835556,60.608961,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11495,641.0,город Екатеринбург,Ленинский район,Пушкина,4,56.836106,60.609998,город Екатеринбург<br>Район: Ленинский район<br>Улица: Пушкина
11496,641.0,город Екатеринбург,Ленинский район,Академика Бардина,23,56.803031,60.556816,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11497,641.0,город Екатеринбург,Ленинский район,Сурикова,38а,56.809977,60.59879,город Екатеринбург<br>Район: Ленинский район<br>Улица: Сурикова
11499,641.0,город Екатеринбург,Ленинский район,Циолковского,18,56.805394,60.59793,город Екатеринбург<br>Район: Ленинский район<br>Улица: Циолковского
11501,641.0,город Екатеринбург,Ленинский район,Пушкина,10,56.837034,60.609303,город Екатеринбург<br>Район: Ленинский район<br>Улица: Пушкина
11502,641.0,город Екатеринбург,Ленинский район,Амундсена,118,56.772718,60.544051,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
11503,641.0,город Екатеринбург,Ленинский район,Сакко и Ванцетти,64,56.831892,60.589478,город Екатеринбург<br>Район: Ленинский район<br>Улица: Сакко и Ванцетти
11504,641.0,город Екатеринбург,Ленинский район,8 Марта,100,56.815344,60.607014,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11505,641.0,город Екатеринбург,Ленинский район,Малышева,28,56.833001,60.593938,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11513,641.0,город Екатеринбург,Ленинский район,Горького,33,56.836046,60.607255,город Екатеринбург<br>Район: Ленинский район<br>Улица: Горького
11514,641.0,город Екатеринбург,Ленинский район,8 Марта,14,56.832899,60.599253,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11515,641.0,город Екатеринбург,Ленинский район,Хохрякова,75,56.827956,60.594868,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хохрякова
11516,641.0,город Екатеринбург,Ленинский район,Московская,218,56.795968,60.594482,город Екатеринбург<br>Район: Ленинский район<br>Улица: Московская
11517,641.0,город Екатеринбург,Ленинский район,Академика Бардина,48 А,56.799665,60.577815,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11518,641.0,город Екатеринбург,Ленинский район,Радищева,33,56.828766,60.590289,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
11519,641.0,город Екатеринбург,Ленинский район,Амундсена,52,56.800288,60.58117,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
11520,641.0,город Екатеринбург,Ленинский район,Гоголя,20к5,56.83288,60.609743,город Екатеринбург<br>Район: Ленинский район<br>Улица: Гоголя
11521,641.0,город Екатеринбург,Ленинский район,Академика Бардина,23,56.803863,60.558879,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11529,641.0,город Екатеринбург,Ленинский район,Амундсена,54,56.800024,60.581138,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
11532,641.0,город Екатеринбург,Ленинский район,Карла Маркса,5,56.830981,60.609798,город Екатеринбург<br>Район: Ленинский район<br>Улица: Карла Маркса
11533,641.0,город Екатеринбург,Ленинский район,Гоголя,59,56.828993,60.612213,город Екатеринбург<br>Район: Ленинский район<br>Улица: Гоголя
11534,641.0,город Екатеринбург,Ленинский район,Гоголя,24,56.832477,60.609856,город Екатеринбург<br>Район: Ленинский район<br>Улица: Гоголя
11535,641.0,город Екатеринбург,Ленинский район,Гоголя,25,56.831798,60.611779,город Екатеринбург<br>Район: Ленинский район<br>Улица: Гоголя
11536,641.0,город Екатеринбург,Ленинский район,Ленина,34,56.837689,60.607781,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ленина
11537,641.0,город Екатеринбург,Ленинский район,Горького,67,56.829264,60.609672,город Екатеринбург<br>Район: Ленинский район<br>Улица: Горького
11538,641.0,город Екатеринбург,Ленинский район,Карла Маркса,8,56.829575,60.610304,город Екатеринбург<br>Район: Ленинский район<br>Улица: Карла Маркса
11539,641.0,город Екатеринбург,Ленинский район,Розы Люксембург,8/10,56.834466,60.611467,город Екатеринбург<br>Район: Ленинский район<br>Улица: Розы Люксембург
11540,641.0,город Екатеринбург,Ленинский район,Малышева,56,56.834501,60.606734,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11541,641.0,город Екатеринбург,Ленинский район,Розы Люксембург,16,56.833744,60.611794,город Екатеринбург<br>Район: Ленинский район<br>Улица: Розы Люксембург
11542,641.0,город Екатеринбург,Ленинский район,Гоголя,15А,56.833342,60.610987,город Екатеринбург<br>Район: Ленинский район<br>Улица: Гоголя
11543,641.0,город Екатеринбург,Ленинский район,Розы Люксембург,26,56.83244,60.611871,город Екатеринбург<br>Район: Ленинский район<br>Улица: Розы Люксембург
11544,641.0,город Екатеринбург,Ленинский район,Карла Либкнехта,9,56.837522,60.610874,город Екатеринбург<br>Район: Ленинский район<br>Улица: Карла Либкнехта
11545,641.0,город Екатеринбург,Ленинский район,Ленина,32,56.837604,60.606842,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ленина
11546,641.0,город Екатеринбург,Ленинский район,Чапаева,14,56.820093,60.610427,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чапаева
11547,641.0,город Екатеринбург,Ленинский район,Степана Разина,36,56.816944,60.609186,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
11548,641.0,город Екатеринбург,Ленинский район,Фрунзе,36а,56.814796,60.613075,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фрунзе
11549,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,24,56.788949,60.519343,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11550,641.0,город Екатеринбург,Ленинский район,Чапаева,8,56.821999,60.611136,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чапаева
11551,641.0,город Екатеринбург,Ленинский район,Волгоградская,21,56.800623,60.590779,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11552,641.0,город Екатеринбург,Ленинский район,Радищева,33,56.828707,60.588257,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
11553,641.0,город Екатеринбург,Ленинский район,Куйбышева,21,56.826395,60.590339,город Екатеринбург<br>Район: Ленинский район<br>Улица: Куйбышева
11555,641.0,город Екатеринбург,Ленинский район,8 Марта,89,56.815489,60.608413,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11556,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,43,56.797192,60.563095,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
11557,641.0,город Екатеринбург,Ленинский район,Айвазовского,38,56.806825,60.595574,город Екатеринбург<br>Район: Ленинский район<br>Улица: Айвазовского
11558,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,22,56.787948,60.518967,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11559,641.0,город Екатеринбург,Ленинский район,Шенйкмана,84,56.828296,60.586055,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шенйкмана
11560,641.0,город Екатеринбург,Ленинский район,Радищева,47а,56.828557,60.586037,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
11561,641.0,город Екатеринбург,Ленинский район,Радищева,20,56.830804,60.594654,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
11562,641.0,город Екатеринбург,Ленинский район,Чкалова,139а,56.798882,60.565359,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11563,641.0,город Екатеринбург,Ленинский район,Вайнера,64 в,56.828148,60.597274,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
11564,641.0,город Екатеринбург,Ленинский район,Академика Бардина,24,56.804821,60.561673,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11566,641.0,город Екатеринбург,Ленинский район,Волгоградская,183,56.809284,60.564349,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11567,641.0,город Екатеринбург,Ленинский район,Академика Бардина,26,56.80457,60.562696,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11568,641.0,город Екатеринбург,Ленинский район,Радищева,31,56.828834,60.59201,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
11569,641.0,город Екатеринбург,Ленинский район,Вайнера,64а,56.827851,60.597429,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
11570,641.0,город Екатеринбург,Ленинский район,Радищева,25,56.829724,60.592322,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
11571,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,32а,56.80178,60.554837,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
11573,641.0,город Екатеринбург,Ленинский район,8 Марта,130,56.811265,60.608242,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11580,641.0,город Екатеринбург,Ленинский район,8 марта,146,56.809224,60.609235,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 марта
11596,641.0,город Екатеринбург,Ленинский район,Ленина,26,56.837437,60.600334,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ленина
11597,641.0,город Екатеринбург,Ленинский район,8 Марта,126,56.811852,60.60745,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11598,641.0,город Екатеринбург,Ленинский район,Малышева,19,56.833371,60.590088,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11599,641.0,город Екатеринбург,Ленинский район,проезд Решетникова,20,56.796338,60.570487,город Екатеринбург<br>Район: Ленинский район<br>Улица: проезд Решетникова
11600,641.0,город Екатеринбург,Ленинский район,Мостовая,15б,56.763385,60.547152,город Екатеринбург<br>Район: Ленинский район<br>Улица: Мостовая
11601,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,22,56.794908,60.567215,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
11602,641.0,город Екатеринбург,Ленинский район,Академика Бардина,28,56.804209,60.565176,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11603,641.0,город Екатеринбург,Ленинский район,Кыштымский переулок,16,56.809864,60.60578,город Екатеринбург<br>Район: Ленинский район<br>Улица: Кыштымский переулок
11604,641.0,город Екатеринбург,Ленинский район,Щорса,114,56.808631,60.602224,город Екатеринбург<br>Район: Ленинский район<br>Улица: Щорса
11606,641.0,город Екатеринбург,Ленинский район,8 Марта,8В,56.835661,60.598572,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11607,641.0,город екатеринбург,Ленинский район,Малышева/ 8 Марта,31Г/8Д,56.834537,60.599325,город екатеринбург<br>Район: Ленинский район<br>Улица: Малышева/ 8 Марта
11610,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,,56.798864,60.5617,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
11611,641.0,город Екатеринбург,Ленинский район,8 Марта,13,56.836866,60.600885,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11612,641.0,город Екатеринбург,Ленинский район,8 Марта,15,56.835559,60.601091,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11613,641.0,город Екатеринбург,Ленинский район,Уктусская,56,56.80992,60.603806,город Екатеринбург<br>Район: Ленинский район<br>Улица: Уктусская
11614,641.0,город Екатеринбург,Ленинский район,Радищева,26,56.829975,60.586495,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
11615,641.0,город Екатеринбург,Ленинский район,8 марта,124а,56.812148,60.606607,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 марта
11616,641.0,город Екатеринбург,Ленинский район,Амундсена,72,56.794131,60.574768,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
11617,641.0,город Екатеринбург,Ленинский район,проезд Решетникова,1,56.798034,60.573187,город Екатеринбург<br>Район: Ленинский район<br>Улица: проезд Решетникова
11618,641.0,город Екатеринбург,Ленинский район,Отто Шмидта,121,56.810005,60.602489,город Екатеринбург<br>Район: Ленинский район<br>Улица: Отто Шмидта
11619,641.0,город Екатеринбург,Ленинский район,Краснолесья,105,56.78882,60.523999,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11620,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,18,56.788231,60.522196,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11621,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,6,56.786394,60.521467,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11623,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,8,56.786971,60.522433,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11626,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,10,56.787371,60.522883,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11627,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,12,56.788007,60.523741,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11628,641.0,город Екатеринбург,Ленинский район,Краснолесья,103,56.788266,60.524707,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11630,641.0,город Екатеринбург,Ленинский район,Краснолесья,101,56.78882,60.52563,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11632,641.0,город Екатеринбург,Ленинский район,Белинского,135,56.810902,60.62298,город Екатеринбург<br>Район: Ленинский район<br>Улица: Белинского
11637,641.0,город Екатеринбург,Ленинский район,Краснолесья,109а,56.789668,60.526574,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11639,641.0,город Екатеринбург,Ленинский район,Народной Воли,,56.823276,60.593304,город Екатеринбург<br>Район: Ленинский район<br>Улица: Народной Воли
11641,641.0,город Екатеринбург,Ленинский район,Краснолесья,99,56.789326,60.526198,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11643,641.0,город Екатеринбург,Ленинский район,Краснолесья,109,56.790209,60.52593,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11644,641.0,город Екатеринбург,Ленинский район,Вильгельма де Геннина,35,56.790551,60.520652,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вильгельма де Геннина
11645,641.0,город Екатеринбург,Ленинский район,Народной Воли,18,56.822311,60.592261,город Екатеринбург<br>Район: Ленинский район<br>Улица: Народной Воли
11646,641.0,город Екатеринбург,Ленинский район,Краснолесья,119,56.790515,60.522286,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11648,641.0,город Екатеринбург,Ленинский район,Краснолесья,121,56.790845,60.52308,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11650,641.0,город Екатеринбург,Ленинский район,Краснолесья,123,56.791304,60.523842,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11651,641.0,город Екатеринбург,Ленинский район,Краснолесья,117,56.790009,60.521288,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11654,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,28,56.788802,60.517029,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11656,641.0,город Екатеринбург,Ленинский район,Вильгельма де Геннина,45,56.789773,60.516299,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вильгельма де Геннина
11657,641.0,город Екатеринбург,Ленинский район,Вильгельма де Геннина,37,56.790698,60.518112,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вильгельма де Геннина
11660,641.0,город Екатеринбург,Ленинский район,Вильгельма де Геннина,33,56.791587,60.519797,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вильгельма де Геннина
11662,641.0,город Екатеринбург,Ленинский район,Вильгельма де Геннина,31,56.792417,60.521149,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вильгельма де Геннина
11664,641.0,город Екатеринбург,Ленинский район,Вильгельма де Геннина,43,56.789402,60.518027,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вильгельма де Геннина
11666,641.0,город Екатеринбург,Ленинский район,Краснолесья,125,56.791952,60.523101,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11668,641.0,город Екатеринбург,Ленинский район,Краснолесья,127,56.791551,60.522125,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11670,641.0,город Екатеринбург,Ленинский район,Вильгельма де Геннина,39,56.790244,60.519604,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вильгельма де Геннина
11672,641.0,город Екатеринбург,Ленинский район,Вильгельма де Геннина,41,56.789632,60.518649,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вильгельма де Геннина
11673,641.0,город Екатеринбург,Ленинский район,Павла Шаманова,26,56.788278,60.518316,город Екатеринбург<br>Район: Ленинский район<br>Улица: Павла Шаманова
11674,641.0,город Екатеринбург,Ленинский район,Гоголя,32,56.831631,60.610027,город Екатеринбург<br>Район: Ленинский район<br>Улица: Гоголя
11676,641.0,город Екатеринбург,Ленинский район,Горького,63,56.830916,60.608887,город Екатеринбург<br>Район: Ленинский район<br>Улица: Горького
11677,641.0,город Екатеринбург,Ленинский район,Толмачева,12,56.838388,60.610626,город Екатеринбург<br>Район: Ленинский район<br>Улица: Толмачева
11678,641.0,город Екатеринбург,Ленинский район,Энгельса,,56.832468,60.608719,город Екатеринбург<br>Район: Ленинский район<br>Улица: Энгельса
11680,641.0,город Екатеринбург,Ленинский район,Энгельса,49Б,56.83263,60.608418,город Екатеринбург<br>Район: Ленинский район<br>Улица: Энгельса
11681,641.0,город Екатеринбург,Ленинский район,Горького,39А,56.834272,60.60795,город Екатеринбург<br>Район: Ленинский район<br>Улица: Горького
11682,641.0,город Екатеринбург,Ленинский район,Толмачева,12,56.838244,60.61077,город Екатеринбург<br>Район: Ленинский район<br>Улица: Толмачева
11684,641.0,город Екатеринбург,Ленинский район,Толмачева,12,56.838321,60.610684,город Екатеринбург<br>Район: Ленинский район<br>Улица: Толмачева
11686,641.0,город Екатеринбург,Ленинский район,Карла Либкнехта,13,56.838505,60.610921,город Екатеринбург<br>Район: Ленинский район<br>Улица: Карла Либкнехта
11687,641.0,город Екатеринбург,Ленинский район,Волгоградская,49А,56.804712,60.574765,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11689,641.0,город Екатеринбург,Ленинский район,Волгоградская,47Б,56.804559,60.575366,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11690,641.0,город Екатеринбург,Ленинский район,Волгоградская,47Б,56.804654,60.575087,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11691,641.0,город Екатеринбург,Ленинский район,Волгоградская,45А,56.803041,60.576031,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11692,641.0,город Екатеринбург,Ленинский район,Академика Бардина,38А,56.802181,60.574207,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11694,641.0,город Екатеринбург,Ленинский район,бульвар Денисова-Уральского,3а,56.795488,60.592131,город Екатеринбург<br>Район: Ленинский район<br>Улица: бульвар Денисова-Уральского
11695,641.0,город Екатеринбург,Ленинский район,Волгоградская,33А,56.800988,60.587165,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11696,641.0,город Екатеринбург,Ленинский район,Краснолесья,16Б,56.781477,60.545121,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11697,641.0,город ,Ленинский район,Краснолесья,14к3,56.781341,60.54783,город <br>Район: Ленинский район<br>Улица: Краснолесья
11699,641.0,город Екатеринбург,Ленинский район,Краснолесья,14/1,56.780608,60.546087,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11700,641.0,город Екатеринбург,Ленинский район,Краснолесья,14А,56.780473,60.548453,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
11702,641.0,город ,Ленинский район,Амундсена,62,56.796719,60.578198,город <br>Район: Ленинский район<br>Улица: Амундсена
11703,641.0,город Екатеринбург,Ленинский район,Чапаева,7,56.82201,60.612654,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чапаева
11704,641.0,город Екатеринбург,Ленинский район,Вайнера,70,56.827017,60.59764,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
11705,641.0,город Екатеринбург,Ленинский район,Хохрякова,85,56.826759,60.596123,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хохрякова
11707,641.0,город Екатеринбург,Ленинский район,Академика Бардина,21,56.803499,60.55634,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11717,641.0,город Екатеринбург,Ленинский район,Ясная,31,56.810616,60.568067,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ясная
11718,641.0,город Екатеринбург,Ленинский район,Академика Бардина,44,56.800729,60.5751,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11719,641.0,город ,Ленинский район,Академика Бардина,32к2,56.802107,60.571366,город <br>Район: Ленинский район<br>Улица: Академика Бардина
11737,641.0,город Екатеринбург,Ленинский район,Академика Бардина,38,56.803378,60.571302,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11743,641.0,город Екатеринбург,Ленинский район,Волгоградская,37Б,56.801695,60.580185,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11744,641.0,город Екатеринбург,Ленинский район,Волгоградская,90,56.805501,60.576782,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11745,641.0,город Екатеринбург,Ленинский район,Волгоградская,86,56.805525,60.577962,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11746,641.0,город Екатеринбург,Ленинский район,Воронежский переулок,41,56.809818,60.577056,город Екатеринбург<br>Район: Ленинский район<br>Улица: Воронежский переулок
11747,641.0,город Екатеринбург,Ленинский район,Московская,125А,56.824918,60.587,город Екатеринбург<br>Район: Ленинский район<br>Улица: Московская
11748,641.0,город Екатеринбург,Ленинский район,Амундсена,54Б,56.801447,60.580571,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
11750,641.0,город Екатеринбург,Ленинский район,Циолковского,18,56.804865,60.598486,город Екатеринбург<br>Район: Ленинский район<br>Улица: Циолковского
11751,641.0,город Екатеринбург,Ленинский район,Гризодубовой,2,56.802408,60.593732,город Екатеринбург<br>Район: Ленинский район<br>Улица: Гризодубовой
11752,641.0,город Екатеринбург,Ленинский район,Ясная,35,56.810282,60.566914,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ясная
11753,641.0,город Екатеринбург,Ленинский район,Ясная,35,56.810253,60.566791,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ясная
11754,641.0,город Екатеринбург,Ленинский район,Кольцевая,39,56.779651,60.529093,город Екатеринбург<br>Район: Ленинский район<br>Улица: Кольцевая
11756,641.0,город Екатеринбург,Ленинский район,Чкалова,250,56.782077,60.53442,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11757,641.0,город Екатеринбург,Ленинский район,Чкалова,256,56.779604,60.530633,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11759,641.0,город Екатеринбург,Ленинский район,Чкалова,252,56.780608,60.532424,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11761,641.0,город Екатеринбург,Ленинский район,Кольцевая,29,56.782843,60.536265,город Екатеринбург<br>Район: Ленинский район<br>Улица: Кольцевая
11763,641.0,город Екатеринбург,Ленинский район,Двинская,27,56.783694,60.529549,город Екатеринбург<br>Район: Ленинский район<br>Улица: Двинская
11765,641.0,город Екатеринбург,Ленинский район,Военного Флота,2,56.803907,60.593183,город Екатеринбург<br>Район: Ленинский район<br>Улица: Военного Флота
11766,641.0,город Екатеринбург,Ленинский район,Хохрякова,73,56.828229,60.595804,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хохрякова
11767,641.0,город Екатеринбург,Ленинский район,Чапаева,8А,56.821317,60.611058,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чапаева
11768,641.0,город Екатеринбург,Ленинский район,Кольцевая,45,56.781677,60.52625,город Екатеринбург<br>Район: Ленинский район<br>Улица: Кольцевая
11769,641.0,город Екатеринбург,Ленинский район,переулок Центральный Рынок,6,56.83159,60.58877,город Екатеринбург<br>Район: Ленинский район<br>Улица: переулок Центральный Рынок
11770,641.0,город Екатеринбург,Ленинский район,Академика Бардина,41,56.799344,60.571636,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11777,641.0,город Екатеринбург,Ленинский район,Чкалова,149А,56.79718,60.561284,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11778,641.0,город Екатеринбург,Ленинский район,Малышева,12Б,56.832312,60.588269,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11779,641.0,город Екатеринбург,Ленинский район,Вайнера,26,56.832756,60.595387,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
11780,641.0,город Екатеринбург,Ленинский район,Вайнера,34Б,56.831932,60.595775,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
11781,641.0,город Екатеринбург,Ленинский район,Народной Воли,21с1,56.82433,60.591562,город Екатеринбург<br>Район: Ленинский район<br>Улица: Народной Воли
11782,641.0,город Екатеринбург,Ленинский район,Фигурная,12а,56.761373,60.562484,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фигурная
11783,641.0,город Екатеринбург,Ленинский район,Амундсена,137А,56.76647,60.546283,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
11785,641.0,город Екатеринбург,Ленинский район,Народной Воли,19,56.823677,60.590253,город Екатеринбург<br>Район: Ленинский район<br>Улица: Народной Воли
11786,641.0,город Екатеринбург,Ленинский район,Народной Воли,19а,56.824154,60.591143,город Екатеринбург<br>Район: Ленинский район<br>Улица: Народной Воли
11787,641.0,город Екатеринбург,Ленинский район,Куйбышева/ Хохрякова,30/ 85,56.826055,60.596775,город Екатеринбург<br>Район: Ленинский район<br>Улица: Куйбышева/ Хохрякова
11790,641.0,город Екатеринбург,Ленинский район,Пушкина,16,56.838103,60.609197,город Екатеринбург<br>Район: Ленинский район<br>Улица: Пушкина
11792,641.0,город Екатеринбург,Ленинский район,Малышева,33,56.835498,60.607678,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11794,641.0,город Екатеринбург,Ленинский район,Малышева,60,56.834725,60.609032,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11795,641.0,город Екатеринбург,Ленинский район,Пушкина,9,56.837357,60.60674,город Екатеринбург<br>Район: Ленинский район<br>Улица: Пушкина
11797,641.0,город Екатеринбург,Ленинский район,Предельная,3А,56.762743,60.574114,город Екатеринбург<br>Район: Ленинский район<br>Улица: Предельная
11798,641.0,город Екатеринбург,Ленинский район,Предельная,13,56.763482,60.570316,город Екатеринбург<br>Район: Ленинский район<br>Улица: Предельная
11799,641.0,город Екатеринбург,Ленинский район,Фигурная,19/1,56.759509,60.559602,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фигурная
11800,641.0,город Екатеринбург,Ленинский район,Предельная,17А,56.763424,60.56699,город Екатеринбург<br>Район: Ленинский район<br>Улица: Предельная
11802,641.0,город Екатеринбург,Ленинский район,Предельная,10Б,56.761756,60.569045,город Екатеринбург<br>Район: Ленинский район<br>Улица: Предельная
11810,641.0,город Екатеринбург,Ленинский район,Степана Разина,71,56.811255,60.613152,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
