,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
1459,641.0,город Екатеринбург,Железнодорожный район,Вокзальная,21,56.858075,60.603646,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Вокзальная
1460,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,12,56.877343,60.553512,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1461,641.0,город Екатеринбург,Железнодорожный район,Челюскинцев,11Б,56.852876,60.594523,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Челюскинцев
1462,641.0,город Екатеринбург,Железнодорожный район,Вокзальная,6,56.8585,60.5977,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Вокзальная
1463,641.0,город Екатеринбург,Железнодорожный район,Электродепо,5,56.867837,60.514349,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Электродепо
1464,641.0,город Екатеринбург,Железнодорожный район,Электродепо,3,56.866963,60.51803,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Электродепо
1466,641.0,город Екатеринбург,Железнодорожный район,Электродепо,3,56.861747,60.524307,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Электродепо
1467,641.0,город Екатеринбург,Железнодорожный район,Тяговая,1А,56.88005,60.48822,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Тяговая
1468,641.0,город Екатеринбург,Железнодорожный район,Майкопская,7,56.863333,60.581667,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Майкопская
1469,641.0,город Екатеринбург,Железнодорожный район,Пилотная,21,56.859378,60.576443,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пилотная
1470,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,39А,56.857062,60.59528,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1471,641.0,город Екатеринбург,Железнодорожный район,Строителей,53А,56.870037,60.509712,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1472,641.0,город Екатеринбург,Железнодорожный район,Строителей,53,56.87095,60.51174,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1473,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,35,56.856213,60.594752,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1474,641.0,город Екатеринбург,Железнодорожный район,Тяговая,1А,56.87984,60.489279,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Тяговая
1477,641.0,город Екатеринбург,Железнодорожный район,Строителей,52,56.862408,60.518325,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Строителей
1479,641.0,город Екатеринбург,Железнодорожный район,Тяговая,1А,56.88157,60.485806,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Тяговая
1481,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,44,56.889328,60.535583,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1482,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,4а,56.856725,60.584844,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1483,641.0,город Екатеринбург,Железнодорожный район,Вокзальная,6,56.858363,60.596432,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Вокзальная
1484,641.0,город Екатеринбург,Железнодорожный район,Электродепо,3,56.863407,60.5217,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Электродепо
1485,641.0,город Екатеринбург,Железнодорожный район,Электродепо,3,56.878285,60.487302,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Электродепо
1486,641.0,город Екатеринбург,Железнодорожный район,Электродепо,3,56.866635,60.518802,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Электродепо
1487,641.0,город Екатеринбург,Железнодорожный район,Расточная,18,56.879,60.518,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Расточная
1489,641.0,город Екатеринбург,Железнодорожный район,Решетская,63,56.893,60.495,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Решетская
1491,641.0,город Екатеринбург,Железнодорожный район,Челюскинцев,102,56.855,60.602,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Челюскинцев
1493,641.0,город Екатеринбург,Железнодорожный район,Таёжная,4,56.87441,60.524739,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Таёжная
1494,641.0,город Екатеринбург,Железнодорожный район,Маневровая,38,56.884447,60.534177,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маневровая
1495,641.0,город Екатеринбург,Железнодорожный район,Таватуйская,25/4,56.877683,60.523574,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Таватуйская
1496,641.0,город Екатеринбург,Железнодорожный район,Ольховская,25к2,56.861652,60.554,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ольховская
1497,641.0,город Екатеринбург,Железнодорожный район,Луначарского,40,56.852316,60.615245,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Луначарского
1498,641.0,город Екатеринбург,Железнодорожный район,Лётчиков,7,56.861684,60.576299,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Лётчиков
1499,641.0,город Екатеринбург,Железнодорожный район,Мамина-Сибиряка,45,56.851899,60.614555,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Мамина-Сибиряка
1500,641.0,город Екатеринбург,Железнодорожный район,Камская,17,56.885758,60.495438,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Камская
1502,641.0,город Екатеринбург,Железнодорожный район,Надеждинская,9А,56.867004,60.533785,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Надеждинская
1503,641.0,город Екатеринбург,Железнодорожный район,Техническая,39,56.865557,60.531327,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1504,641.0,город Екатеринбург,Железнодорожный район,Техническая,39,56.865654,60.531116,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1505,641.0,город Екатеринбург,Железнодорожный район,Техническая,34,56.866994,60.532824,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1506,641.0,город Екатеринбург,Железнодорожный район,Седова,27,56.867588,60.534351,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Седова
1507,641.0,город Екатеринбург,Железнодорожный район,Седова,46А,56.871417,60.531935,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Седова
1508,641.0,город Екатеринбург,Железнодорожный район,Седова,42,56.86919,60.535566,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Седова
1509,641.0,город Екатеринбург,Железнодорожный район,Надеждинская,13,56.867709,60.533823,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Надеждинская
1511,641.0,город Екатеринбург,Железнодорожный район,Надеждинская,3,56.86553,60.529867,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Надеждинская
1512,641.0,город Екатеринбург,Железнодорожный район,Седова,48А,56.870812,60.531673,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Седова
1513,641.0,город Екатеринбург,Железнодорожный район,Техническая,49,56.867,60.52729,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1514,641.0,город Екатеринбург,Железнодорожный район,Техническая,44А,56.869082,60.529973,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1515,641.0,город Екатеринбург,Железнодорожный район,Железнодорожников,5А,56.862392,60.304863,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Железнодорожников
1516,641.0,город Екатеринбург,Железнодорожный район,Клубный переулок,3,56.871661,60.522969,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Клубный переулок
1517,641.0,город Екатеринбург,Железнодорожный район,Таежная,4А,56.874507,60.526041,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Таежная
1518,641.0,город Екатеринбург,Железнодорожный район,Соликамская,6,56.872589,60.518273,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Соликамская
1520,641.0,город Екатеринбург,Железнодорожный район,Минометчиков,48,56.86874,60.524192,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Минометчиков
1521,641.0,город Екатеринбург,Железнодорожный район,Техническая,63,56.868786,60.522442,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1523,641.0,город Екатеринбург,Железнодорожный район,Техническая,81,56.872848,60.517906,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1524,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,32,56.86524,60.566708,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1525,641.0,город Екатеринбург,Железнодорожный район,Колмогорова,60,56.849835,60.574705,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Колмогорова
1526,641.0,город Екатеринбург,Железнодорожный район,Машинистов,4,56.853715,60.579121,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Машинистов
1527,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,1а,56.855248,60.584168,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1528,641.0,город Екатеринбург,Железнодорожный район,Гражданская,6,56.852162,60.586023,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Гражданская
1529,641.0,город Екатеринбург,Железнодорожный район,Гражданская,9,56.851181,60.585641,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Гражданская
1530,641.0,город Екатеринбург,Железнодорожный район,Гражданская,11,56.850746,60.585831,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Гражданская
1531,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,4А,56.857095,60.585334,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1532,641.0,город Екатеринбург,Железнодорожный район,Машинистов,3,56.852578,60.579837,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Машинистов
1533,641.0,город Екатеринбург,Железнодорожный район,Готвальда,12А,56.85297,60.572958,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Готвальда
1534,641.0,город Екатеринбург,Железнодорожный район,Колмогорова,64,56.850816,60.576025,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Колмогорова
1535,641.0,город Екатеринбург,Железнодорожный район,Выездной переулок,8,56.85795,60.582182,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Выездной переулок
1536,641.0,город Екатеринбург,Железнодорожный район,Некрасова,16,56.850542,60.58848,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Некрасова
1537,641.0,город Екатеринбург,Железнодорожный район,Машинистов,12,56.854106,60.580937,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Машинистов
1539,641.0,город Екатеринбург,Железнодорожный район,Машинистов,2А,56.854196,60.576103,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Машинистов
1540,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,24,56.857591,60.592649,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1541,641.0,город Екатеринбург,Железнодорожный район,Печорская,4А,56.85216,60.589997,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Печорская
1542,641.0,город Екатеринбург,Железнодорожный район,Выездной переулок,4,56.856958,60.58241,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Выездной переулок
1544,641.0,город Екатеринбург,Железнодорожный район,Колмогорова,56,56.849514,60.571372,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Колмогорова
1545,641.0,город Екатеринбург,Железнодорожный район,Кимовская,4,56.853423,60.587545,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Кимовская
1547,641.0,город Екатеринбург,Железнодорожный район,Готвальда,14,56.853141,60.574508,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Готвальда
1548,641.0,город Екатеринбург,Железнодорожный район,Челюскинцев,33А,56.858071,60.609491,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Челюскинцев
1550,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,13,56.855836,60.588905,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1551,641.0,город Екатеринбург,Железнодорожный район,Школьная,2,56.916998,60.471934,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Школьная
1552,641.0,город Екатеринбург,Железнодорожный район,Невьянский переулок,1,56.857277,60.602059,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Невьянский переулок
1553,641.0,город Екатеринбург,Железнодорожный район,Таватуйская,14,56.871802,60.537886,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Таватуйская
1554,641.0,город Екатеринбург,Железнодорожный район,Таватуйская,10,56.86993,60.541675,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Таватуйская
1555,641.0,город Екатеринбург,Железнодорожный район,Зеленая,1,56.92134,60.485225,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Зеленая
1556,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,2к2,56.871942,60.544373,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1557,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,6,56.871158,60.548268,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1558,641.0,город Екатеринбург,Железнодорожный район,Лесная,40,56.869998,60.546597,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Лесная
1559,641.0,город Екатеринбург,Железнодорожный район,Бебеля,119,56.868644,60.545439,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1560,641.0,город Екатеринбург,Железнодорожный район,Привокзальная,9А,56.921792,60.475569,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Привокзальная
1561,641.0,город Екатеринбург,Железнодорожный район,Привокзальная,25,56.919442,60.482078,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Привокзальная
1562,641.0,город Екатеринбург,Железнодорожный район,Надеждинская,26,56.872493,60.543525,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Надеждинская
1563,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,3к2,56.873939,60.54419,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1564,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,3 к.4,56.873235,60.545684,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1565,641.0,город Екатеринбург,Железнодорожный район,таватуйская,4г,56.869733,60.544935,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: таватуйская
1566,641.0,город Екатеринбург,Железнодорожный район,Стрелочников,8,56.856985,60.586887,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Стрелочников
1567,641.0,город Екатеринбург,Железнодорожный район,Гражданская,2А,56.85355,60.583625,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Гражданская
1568,641.0,город Екатеринбург,Железнодорожный район,Кимовская,10,56.854678,60.585498,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Кимовская
1569,641.0,город Екатеринбург,Железнодорожный район,Техническая,99,56.875631,60.511873,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1570,641.0,город Екатеринбург,Железнодорожный район,Соликамская,16,56.874943,60.511806,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Соликамская
1571,641.0,город Екатеринбург,Железнодорожный район,Маневровая,9,56.873035,60.514787,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Маневровая
1572,641.0,город Екатеринбург,Железнодорожный район,Летчиков,12,56.862311,60.576748,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Летчиков
1574,641.0,город Екат,Железнодорожный район,Соликамская,4,56.872287,60.518558,город Екат<br>Район: Железнодорожный район<br>Улица: Соликамская
1575,641.0,город Екатеринбург,Железнодорожный район,Бебеля,150,56.865496,60.554042,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1576,641.0,город Екатеринбург,Железнодорожный район,Софьи Перовской,113А,56.864539,60.554813,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Софьи Перовской
1577,641.0,город Екатеринбург,Железнодорожный район,Уральских Коммунаров,33,56.863826,60.566978,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Уральских Коммунаров
1578,641.0,город Екатеринбург,Железнодорожный район,Софьи Перовской,111,56.862243,60.553654,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Софьи Перовской
1579,641.0,город Екатеринбург,Железнодорожный район,Бебеля,138,56.862108,60.552614,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1582,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,16,56.86653,60.556778,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1583,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,14,56.866419,60.556108,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1584,641.0,город Екатеринбург,Железнодорожный район,Софьи Перовской,117А,56.865036,60.556217,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Софьи Перовской
1585,641.0,город Екатеринбург,Железнодорожный район,Софьи Перовской,106,56.861544,60.559706,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Софьи Перовской
1586,641.0,город Екатеринбург,Железнодорожный район,Софьи Перовской,119,56.865065,60.558485,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Софьи Перовской
1587,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,12,56.867521,60.555693,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1588,641.0,город Екатеринбург,Железнодорожный район,Софьи Перовской,117,56.863807,60.557931,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Софьи Перовской
1589,641.0,город Екатеринбург,Железнодорожный район,Ольховская,25к1,56.860542,60.555372,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ольховская
1590,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,18,56.866864,60.557965,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1591,641.0,город Екатеринбург,Железнодорожный район,Ольховская,22,56.859029,60.553752,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ольховская
1592,641.0,город Екатеринбург,Железнодорожный район,Бебеля,156,56.868207,60.554142,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1593,641.0,город Екатеринбург,Железнодорожный район,Бебеля,146,56.86378,60.551336,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1594,641.0,город Екатеринбург,Железнодорожный район,Бебеля,144,56.863436,60.553268,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1595,641.0,город Екатеринбург,Железнодорожный район,Бебеля,160,56.868856,60.551689,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1596,641.0,город Екатеринбург,Железнодорожный район,Крупносортщиков,12,56.862467,60.563654,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Крупносортщиков
1597,641.0,город Екатеринбург,Железнодорожный район,Дружининская,151/1,56.881295,60.503241,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Дружининская
1598,641.0,город Екатеринбург,Железнодорожный район,Якова Свердлова,66,56.855372,60.605351,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Якова Свердлова
1599,641.0,город Екатеринбург,Железнодорожный район,Расточная,8,56.874563,60.511461,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Расточная
1600,641.0,город Екатеринбург,Железнодорожный район,Восточная,26,56.850431,60.620274,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Восточная
1601,641.0,город Екатеринбург,Железнодорожный район,Мамина-Сибиряка,16с1,56.852127,60.612405,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Мамина-Сибиряка
1602,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,29,56.874123,60.555519,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1603,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,5,56.869797,60.554154,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1604,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,9,56.86868,60.556096,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1605,641.0,город Екатеринбург,Железнодорожный район,Расточная,13,56.875372,60.507489,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Расточная
1606,641.0,город Екатеринбург,Железнодорожный район,Червонная,19,56.877642,60.507726,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Червонная
1607,641.0,город Екатеринбург,Железнодорожный район,Коммунальная,24,56.879051,60.504387,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Коммунальная
1608,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,13,56.867687,60.558444,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1609,641.0,город Екатеринбург,Железнодорожный район,Седова,21,56.866001,60.538834,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Седова
1610,641.0,город Екатеринбург,Железнодорожный район,Седова,28,56.86727,60.541579,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Седова
1612,641.0,город Екатеринбург,Железнодорожный район,Техническая,20,56.863088,60.543795,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1614,641.0,город Екатеринбург,Железнодорожный район,Ереванская,20,56.864304,60.578139,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ереванская
1615,641.0,город Екатеринбург,Железнодорожный район,Монтажников,32,56.898716,60.507638,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Монтажников
1616,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,28,56.885762,60.511469,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1617,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,28,56.886061,60.510976,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1618,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,26,56.885194,60.512479,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1619,641.0,город Екатеринбург,Железнодорожный район,Техническая,19,56.864419,60.546547,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1620,641.0,город Екатеринбург,Железнодорожный район,Таватуйская,1б,56.86749,60.542939,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Таватуйская
1621,641.0,город Екатеринбург,Железнодорожный район,Седова,23,56.866322,60.538533,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Седова
1622,641.0,город Екатеринбург,Железнодорожный район,Техническая,22,56.864075,60.54386,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1623,641.0,город Екатеринбург,Железнодорожный район,Техническая,138,56.880081,60.507666,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1624,641.0,город Екатеринбург,Железнодорожный район,Дружининская,5А,56.884609,60.50589,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Дружининская
1625,641.0,город Екатеринбург,Железнодорожный район,Техническая,154,56.883018,60.500506,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1626,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,21,56.866992,60.565192,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1627,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,21 Б,56.867178,60.562677,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1628,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,13,56.868683,60.55833,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1630,641.0,город Екатеринбург,Железнодорожный район,Пехотинцев,7,56.870099,60.55549,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Пехотинцев
1631,641.0,город Екатеринбург,Железнодорожный район,Бебеля,184,56.873868,60.55356,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1632,641.0,город Екатеринбург,Железнодорожный район,Бебеля,172,56.871958,60.551505,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1633,641.0,город Екатеринбург,Железнодорожный район,Бебеля,162,56.870887,60.551757,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Бебеля
1634,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,33,56.874316,60.555749,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1635,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,9,56.869571,60.563422,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1636,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,"37,39",56.886629,60.504723,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1637,641.0,город Екатеринбург,Железнодорожный район,Теплоходный проезд,5,56.871102,60.554225,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Теплоходный проезд
1641,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,19,56.871851,60.559725,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1642,641.0,город Екатеринбург,Железнодорожный район,Автомагистральная,11,56.870469,60.561963,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Автомагистральная
1643,641.0,город Екатеринбург,Железнодорожный район,Теплоходный проезд,13,56.872227,60.557895,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Теплоходный проезд
1645,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,25/2,56.882959,60.512742,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1646,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,25/1,56.882757,60.513249,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1647,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,25/5,56.884636,60.508646,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1649,641.0,город Екатеринбург,Железнодорожный район,Космонавтов,17А,56.875489,60.60976,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Космонавтов
1650,641.0,город Екатеринбург,Железнодорожный район,Артинская,31с1,56.867995,60.584806,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Артинская
1651,641.0,город Екатеринбург,Железнодорожный район,Решетская,55,56.893794,60.489664,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Решетская
1653,641.0,город Екатеринбург,Железнодорожный район,Техническая,156,56.883943,60.500204,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Техническая
1655,641.0,город Екатеринбург,Железнодорожный район,Билимбаевская,35,56.885253,60.507283,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Билимбаевская
1657,641.0,город Екатеринбург,Железнодорожный район,Ангарская,54Б,56.885939,60.513374,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ангарская
1658,641.0,город Екатеринбург,Железнодорожный район,Ангарская,50А,56.886065,60.511495,город Екатеринбург<br>Район: Железнодорожный район<br>Улица: Ангарская
