,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
17494,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,34,56.902988,60.606176,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17496,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,13,56.900083,60.6075,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17497,641.0,город Екатеринбург,Орджоникидзевский район,Старых большевиков,22,56.892998,60.630155,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых большевиков
17498,641.0,город Екатеринбург,Орджоникидзевский район,Индустрии,104,56.905863,60.612621,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Индустрии
17500,641.0,город Екатеринбург,Орджоникидзевский район,Индустрии,98,56.904737,60.609604,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Индустрии
17501,641.0,город Екатеринбург,Орджоникидзевский район,Индустрии,68,56.904731,60.606706,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Индустрии
17502,641.0,город Екатеринбург,Орджоникидзевский район,Стахановская,53А,56.900536,60.604378,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стахановская
17503,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,56к5,56.905062,60.598305,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17504,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,73,56.906445,60.5958,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17505,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,55А,56.903831,60.59036,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17506,641.0,город Екатеринбург,Орджоникидзевский район,Электриков,23,56.883532,60.615927,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Электриков
17508,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,48к4,56.893713,60.650266,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17509,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,48Л,56.895442,60.647589,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17510,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,48,56.895123,60.643359,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17511,641.0,город Екатеринбург,Орджоникидзевский район,Баумана,48,56.895513,60.638318,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Баумана
17512,641.0,город Екатеринбург,Орджоникидзевский район,Старых большевиков,1а,56.88364,60.6366,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых большевиков
17514,641.0,город Екатеринбург,Орджоникидзевский район,Ползунова,28А,56.901059,60.646544,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ползунова
17515,641.0,город Екатеринбург,Орджоникидзевский район,переулок Замятина,22,56.898916,60.644398,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: переулок Замятина
17516,641.0,город Екатеринбург,Орджоникидзевский район,даниловская,1,56.896072,60.645095,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: даниловская
17517,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,81,56.897682,60.645379,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17518,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,48,56.894953,60.644608,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17519,641.0,город Екатеринбург,Орджоникидзевский район,Победы,40/2,56.900931,60.597508,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Победы
17521,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,107,56.907131,60.587964,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17522,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских комиссаров,99,56.904108,60.583809,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских комиссаров
17524,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,95,56.906059,60.594047,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17525,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,54,56.892009,60.615136,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17526,641.0,город Екатеринбург,Орджоникидзевский район,Полевая,76,56.931974,60.606542,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Полевая
17527,641.0,город Екатеринбург,Орджоникидзевский район,Избирателей,137,56.908719,60.578455,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Избирателей
17528,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,30к3,56.881465,60.616714,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17529,641.0,город Екатеринбург,Орджоникидзевский район,Уральских Рабочих,50,56.901762,60.585625,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Уральских Рабочих
17530,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,50-а,56.902265,60.585795,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17531,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,56к3,56.905072,60.599204,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17532,641.0,город Екатеринбург,Орджоникидзевский район,Кировоградская,36,56.891867,60.594616,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировоградская
17533,641.0,город Екатеринбург,Орджоникидзевский район,Коммунистическая,53,56.906395,60.600006,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Коммунистическая
17534,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,40а,56.884722,60.615898,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17536,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,173,56.91466,60.609359,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17537,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,99в,56.924441,60.609099,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17538,641.0,город Екатеринбург,Орджоникидзевский район,Проспект Космонавтов,32,56.882644,60.61445,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Проспект Космонавтов
17539,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,75,56.88303,60.565713,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17540,641.0,город Екатеринбург,Орджоникидзевский район,Ржевская,83,56.883953,60.556987,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ржевская
17541,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,99а,56.924448,60.610935,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17542,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,32,56.882336,60.613684,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17543,641.0,город Екатеринбург,Орджоникидзевский район,Черниговский переулок,10,56.887892,60.568101,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Черниговский переулок
17544,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,110/А,56.908703,60.620089,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17545,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,145,56.929814,60.613888,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17546,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,102,56.905314,60.622685,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17547,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,169,56.931964,60.614602,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17549,641.0,город Екатеринбург,Орджоникидзевский район,Совхозная,10,56.90925,60.62372,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Совхозная
17551,641.0,город Екатеринбург,Орджоникидзевский район,Заречная,5,56.929479,60.616336,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Заречная
17552,641.0,город Екатеринбург,Орджоникидзевский район,Заречная,33,56.926745,60.615713,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Заречная
17553,641.0,город Екатеринбург,Орджоникидзевский район,Кислородная,8А,56.862636,60.614458,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кислородная
17554,641.0,город Екатеринбург,Орджоникидзевский район,Турбинная,40,56.874516,60.630178,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Турбинная
17555,641.0,город Екатеринбург,Орджоникидзевский район,Турбинная,7,56.875926,60.615775,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Турбинная
17556,641.0,город Екатеринбург,Орджоникидзевский район,Учителей,31,56.868303,60.633546,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Учителей
17557,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,3Г,56.875509,60.655325,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17558,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,,56.888493,60.60182,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17559,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,159,56.913128,60.598451,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17560,641.0,город Екатеринбург,Орджоникидзевский район,Харьковская,31,56.913904,60.597234,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Харьковская
17561,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,20,56.87629,60.612769,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17562,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,89,56.906728,60.626354,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17564,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,90а,56.907601,60.615373,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17565,641.0,город Екатеринбург,Орджоникидзевский район,Электриков,5,56.879007,60.617724,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Электриков
17566,641.0,город Екаатеринбург,Орджоникидзевский район,Электриков,11,56.87993,60.619097,город Екаатеринбург<br>Район: Орджоникидзевский район<br>Улица: Электриков
17567,641.0,город Екатеринбург,Орджоникидзевский район,Старых Большевиков,45,56.895994,60.624496,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых Большевиков
17570,641.0,город Екатеринбург,Орджоникидзевский район,Совхозная,8,56.907144,60.622593,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Совхозная
17573,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,98б,56.910903,60.613325,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17574,641.0,город Екатеринбург,Орджоникидзевский район,Республиканская,3,56.904007,60.571687,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Республиканская
17575,641.0,город Екатеринбург,Орджоникидзевский район,Коммунистическая,123,56.910761,60.585745,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Коммунистическая
17576,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,79,56.899102,60.568424,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17577,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,23,56.897332,60.576361,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17578,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,21а,56.899826,60.586211,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17580,641.0,город Екатеринбург,Орджоникидзевский район,Фестивальная,12,56.891731,60.577458,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фестивальная
17581,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,2,56.892751,60.573075,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17582,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,6,56.894647,60.575843,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17583,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,6,56.896734,60.58479,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17584,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,50,56.895305,60.586078,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17586,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,94,56.909568,60.613856,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17587,641.0,город Екатеринбург,Орджоникидзевский район,Уральских Рабочих,117,56.903349,60.579639,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Уральских Рабочих
17588,641.0,город Екатеринбург,Орджоникидзевский район,Ул. Победы/ Молодежи,139/38,56.906877,60.578615,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ул. Победы/ Молодежи
17589,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,80,56.897407,60.646965,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17590,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,48 А,56.894293,60.650967,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17591,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,48к1,56.894111,60.644702,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17592,641.0,город Екатеринбург,Орджоникидзевский район,Фрезеровщиков,39,56.90514,60.626124,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фрезеровщиков
17593,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,79,56.90695,60.628968,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17594,641.0,город ,Орджоникидзевский район,Шефская,96,56.904471,60.624982,город <br>Район: Орджоникидзевский район<br>Улица: Шефская
17595,641.0,город Екатеринбург,Орджоникидзевский район,Восточное кладбище,,56.879478,60.658903,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восточное кладбище
17597,641.0,город Екатеринбург,Орджоникидзевский район,Орловская,52,56.884847,60.560252,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Орловская
17598,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,30,56.884209,60.5641,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17599,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,64,56.906188,60.590725,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17600,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,63,56.904683,60.591279,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17601,641.0,город Екатеринбург,Орджоникидзевский район,Проспект Космонавтов,42,56.885998,60.615657,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Проспект Космонавтов
17604,641.0,город Екатеринбург,Орджоникидзевский район,Парниковая,2,56.906768,60.616773,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Парниковая
17605,641.0,город Екатеринбург,Орджоникидзевский район,Парниковая,8,56.907581,60.61707,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Парниковая
17606,641.0,город Екатеринбург,Орджоникидзевский район,переулок Замятина,28,56.898972,60.64553,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: переулок Замятина
17607,641.0,город Екатеринбург,Орджоникидзевский район,Бабушкина,23б,56.887701,60.620785,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бабушкина
17610,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,5а,56.886802,60.606847,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17611,641.0,город Екатеринбург,Орджоникидзевский район,Калинина,73,56.898462,60.581968,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Калинина
17612,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,4б,56.885547,60.61893,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17614,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,9,56.897616,60.584511,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17615,641.0,город Екатеринбург,Орджоникидзевский район,Калинина,57,56.896932,60.587974,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Калинина
17617,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,23,56.899321,60.586294,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17622,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,14,56.89843,60.587714,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17623,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,64,56.897636,60.581627,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17625,641.0,город Екатеринбург,Орджоникидзевский район,40 лет Октября,35,56.895564,60.586637,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 40 лет Октября
17627,641.0,город Екатеринбург,Орджоникидзевский район,Уральских Рабочих,75,56.900806,60.584159,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Уральских Рабочих
17629,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,35,56.896391,60.580168,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17632,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,24,56.898021,60.58096,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17633,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,12,56.895638,60.576862,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17634,641.0,город Екатеринбург,Орджоникидзевский район,Фестивальная,11,56.891817,60.58115,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фестивальная
17635,641.0,город Екатеринбург,Орджоникидзевский район,40 лет Октября,21,56.892499,60.582882,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 40 лет Октября
17636,641.0,город Екатеринбург,Орджоникидзевский район,Фестивальная,6,56.894905,60.583292,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фестивальная
17637,641.0,город Екатеринбург,Орджоникидзевский район,Электриков,6,56.879526,60.620873,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Электриков
17639,641.0,город Екатеринбург,Орджоникидзевский район,40 лет Октября,11,56.889317,60.579109,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 40 лет Октября
17640,641.0,город Екатеринбург,Орджоникидзевский район,22-го Партсъезда,17,56.887622,60.576097,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 22-го Партсъезда
17641,641.0,город Екатеринбург,Орджоникидзевский район,Фестивальная,29,56.888842,60.576889,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фестивальная
17642,641.0,город Екатеринбург,Орджоникидзевский район,Культуры,25,56.890654,60.573922,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Культуры
17643,641.0,город Екатеринбург,Орджоникидзевский район,22 Партсъезда,"16 ""А""",56.889647,60.575789,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 22 Партсъезда
17644,641.0,город Екатеринбург,Орджоникидзевский район,22-го Партсъезда,20,56.889989,60.572529,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 22-го Партсъезда
17645,641.0,город Екатеринбург,Орджоникидзевский район,Донбасская,12,56.889344,60.570488,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донбасская
17646,641.0,город Екатеринбург,Орджоникидзевский район,Медицинский переулок,7,56.888482,60.571047,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Медицинский переулок
17647,641.0,город Екатеринбург,Орджоникидзевский район,Черниговский переулок,13,56.886362,60.568391,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Черниговский переулок
17648,641.0,город Екатеринбург,Орджоникидзевский район,Черниговский переулок,21,56.886622,60.566718,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Черниговский переулок
17650,641.0,город Екатеринбург,Орджоникидзевский район,Донбасская,28,56.886116,60.565765,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донбасская
17652,641.0,город Екатеринбург,Орджоникидзевский район,Донбасская,23,56.887523,60.565052,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донбасская
17653,641.0,город Екатеринбург,Орджоникидзевский район,Фестивальная,3,56.893728,60.584352,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фестивальная
17655,641.0,город Екатеринбург,Орджоникидзевский район,Суворовский переулок,15,56.88511,60.567246,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Суворовский переулок
17656,641.0,город Екатеринбург,Орджоникидзевский район,Донбасская,39,56.8822,60.559741,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донбасская
17657,641.0,город Екатеринбург,Орджоникидзевский район,Донбасская,"31 ""А""",56.885025,60.562529,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донбасская
17658,641.0,город Екатеринбург,Орджоникидзевский район,Донбасская,35,56.884403,60.561894,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донбасская
17660,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,79,56.882815,60.56354,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17661,641.0,город Екатеринбург,Орджоникидзевский район,Лукиных,5,56.881879,60.564461,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Лукиных
17662,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,75,56.882835,60.565454,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17663,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,63,56.882952,60.569327,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17664,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,59,56.883244,60.571972,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17665,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,18,56.884865,60.572056,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17666,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,20,56.884593,60.568992,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17667,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,14,56.885177,60.574753,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17668,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,47,56.883689,60.576089,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17669,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов пр.,92,56.908265,60.614356,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов пр.
17671,641.0,город Екатеринбург,Орджоникидзевский район,Донбасская,27,56.886327,60.563889,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донбасская
17672,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,59,56.897046,60.606249,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17673,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,56,56.899069,60.612697,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17674,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,48,56.896593,60.608429,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17675,641.0,город Екатеринбург,Орджоникидзевский район,Избирателей,36,56.900321,60.604456,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Избирателей
17676,641.0,город Екатеринбург,Орджоникидзевский район,Индустрии,52,56.899455,60.601333,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Индустрии
17677,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,52Б,56.897857,60.611469,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17678,641.0,город Екатеринбург,Орджоникидзевский район,Избирателей,20,56.898903,60.608331,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Избирателей
17679,641.0,город Екатеринбург,Орджоникидзевский район,Избирателей,7,56.898945,60.604209,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Избирателей
17680,641.0,город Екатеринбург,Орджоникидзевский район,Победы,6,56.895184,60.612411,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Победы
17682,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,27,56.901463,60.604227,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17683,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,15,56.900404,60.606643,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17684,641.0,город Екатеринбург,Орджоникидзевский район,Новаторов,8/1,56.907815,60.602343,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Новаторов
17686,641.0,город Екатеринбург,Орджоникидзевский район,Индустрии,92,56.906006,60.608594,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Индустрии
17687,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,34,56.902496,60.607025,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17688,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,114,56.912238,60.598945,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17689,641.0,город Екатеринбург,Орджоникидзевский район,Новаторов,10,56.909321,60.6002,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Новаторов
17690,641.0,город Екатеринбург,Орджоникидзевский район,Ярославская,19,56.90948,60.602397,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ярославская
17691,641.0,город Екатеринбург,Орджоникидзевский район,Коммунистическая,8,56.907405,60.600297,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Коммунистическая
17692,641.0,город Екатеринбург,Орджоникидзевский район,Коммунистическая,6,56.906067,60.60255,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Коммунистическая
17693,641.0,город Екатеринбург,Орджоникидзевский район,Новаторов,3,56.905967,60.605819,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Новаторов
